,TP,WS,HM,SL,SR,TC,MC,PV
1468,7.900000095367432,0.0,69.0,0.0,0.0,0.0,0.0,0.0
1469,7.599999904632568,0.0,76.0,0.0,0.0,0.0,0.0,0.0
1470,6.900000095367432,0.0,80.0,0.0,0.0,0.0,0.0,0.0
1471,7.400000095367432,0.0,83.0,0.20000000298023224,0.1599999964237213,0.0,0.0,30.600000381469727
1472,8.800000190734863,0.5,78.0,1.0,0.7400000095367432,0.0,0.0,144.1999969482422
1473,11.0,0.5,63.0,1.0,1.5299999713897705,0.0,0.0,325.20001220703125
1474,14.600000381469727,0.6000000238418579,49.0,1.0,2.299999952316284,0.0,0.0,483.5
1475,17.0,1.0,37.0,1.0,2.9100000858306885,0.0,0.0,585.0999755859375
1476,19.700000762939453,1.399999976158142,27.0,1.0,3.2899999618530273,0.0,0.0,636.4000244140625
1477,20.5,0.8999999761581421,18.0,1.0,3.440000057220459,0.0,0.0,668.0999755859375
1478,21.899999618530273,0.8999999761581421,16.0,1.0,3.309999942779541,0.0,0.0,624.7000122070312
1479,22.5,1.2999999523162842,13.0,1.0,3.0199999809265137,0.0,0.0,538.5
1480,21.799999237060547,1.100000023841858,19.0,1.0,2.440000057220459,0.0,0.0,468.70001220703125
1481,20.399999618530273,1.5,22.0,1.0,1.7599999904632568,0.0,0.0,302.3999938964844
1482,18.399999618530273,1.7000000476837158,20.0,1.0,0.9300000071525574,0.0,0.0,99.0
1483,16.399999618530273,1.2000000476837158,25.0,0.4000000059604645,0.2199999988079071,2.0,0.0,0.6000000238418579
1484,14.899999618530273,1.7000000476837158,32.0,0.0,0.0,6.0,0.0,0.0
1485,13.300000190734863,0.6000000238418579,39.0,0.0,0.0,0.0,0.0,0.0
1486,12.899999618530273,1.2000000476837158,42.0,0.0,0.0,9.0,0.0,0.0
1487,12.699999809265137,0.5,41.0,0.0,0.0,9.0,4.0,0.0
1488,12.399999618530273,0.0,43.0,0.0,0.0,8.0,0.0,0.0
1489,11.600000381469727,0.5,51.0,0.0,0.0,10.0,9.0,0.0
1490,10.600000381469727,0.8999999761581421,66.0,0.0,0.0,10.0,9.0,0.0
1491,10.5,0.8999999761581421,68.0,0.0,0.0,10.0,10.0,0.0
1492,9.899999618530273,0.800000011920929,67.0,0.0,0.0,5.0,0.0,0.0
1493,9.300000190734863,0.8999999761581421,72.0,0.0,0.0,8.0,0.0,0.0
1494,8.600000381469727,0.699999988079071,75.0,0.0,0.0,6.0,0.0,0.0
1495,9.199999809265137,0.0,75.0,0.0,0.12999999523162842,7.0,0.0,25.200000762939453
1496,10.100000381469727,0.0,66.0,0.4000000059604645,0.5199999809265137,7.0,0.0,136.39999389648438
1497,12.100000381469727,0.5,58.0,1.0,1.4199999570846558,4.0,0.0,344.1000061035156
1498,14.199999809265137,1.399999976158142,42.0,1.0,2.2799999713897705,3.0,0.0,456.6000061035156
1499,16.600000381469727,1.2000000476837158,22.0,1.0,2.9600000381469727,2.0,0.0,610.7999877929688
1500,18.200000762939453,1.5,13.0,1.0,3.369999885559082,0.0,0.0,655.5
1501,18.299999237060547,1.399999976158142,22.0,1.0,3.5299999713897705,0.0,0.0,660.0
1502,17.700000762939453,2.299999952316284,15.0,1.0,3.430000066757202,0.0,0.0,644.2000122070312
1503,17.299999237060547,1.899999976158142,16.0,1.0,3.0999999046325684,0.0,0.0,577.0
1504,17.5,1.899999976158142,12.0,1.0,2.559999942779541,0.0,0.0,487.29998779296875
1505,16.799999237060547,1.7999999523162842,16.0,1.0,1.8200000524520874,0.0,0.0,306.20001220703125
1506,15.600000381469727,1.2000000476837158,25.0,1.0,0.9900000095367432,0.0,0.0,109.9000015258789
1507,13.300000190734863,1.100000023841858,33.0,0.4000000059604645,0.25,0.0,0.0,0.6000000238418579
1508,12.399999618530273,1.5,32.0,0.0,0.0,0.0,0.0,0.0
1509,11.100000381469727,0.30000001192092896,36.0,0.0,0.0,0.0,0.0,0.0
1510,10.699999809265137,1.600000023841858,34.0,0.0,0.0,0.0,0.0,0.0
1511,9.899999618530273,2.0,37.0,0.0,0.0,0.0,0.0,0.0
1512,9.899999618530273,0.6000000238418579,36.0,0.0,0.0,0.0,0.0,0.0
1513,9.600000381469727,0.0,38.0,0.0,0.0,0.0,0.0,0.0
1514,9.100000381469727,0.800000011920929,41.0,0.0,0.0,4.0,0.0,0.0
1515,8.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0
1516,8.100000381469727,0.30000001192092896,50.0,0.0,0.0,5.0,0.0,0.0
1517,7.599999904632568,0.0,51.0,0.0,0.0,0.0,0.0,0.0
1518,7.400000095367432,0.0,52.0,0.0,0.0,0.0,0.0,0.0
1519,7.199999809265137,1.100000023841858,57.0,0.30000001192092896,0.1899999976158142,0.0,0.0,32.0
1520,8.699999809265137,0.30000001192092896,55.0,1.0,0.8299999833106995,0.0,0.0,153.3000030517578
1521,12.0,0.699999988079071,35.0,1.0,1.600000023841858,3.0,0.0,377.20001220703125
1522,14.100000381469727,1.399999976158142,30.0,1.0,2.1600000858306885,7.0,0.0,388.3999938964844
1523,16.200000762939453,0.5,25.0,1.0,2.6700000762939453,7.0,0.0,416.70001220703125
1524,17.5,1.600000023841858,23.0,1.0,2.930000066757202,8.0,0.0,607.5
1525,18.299999237060547,1.7999999523162842,22.0,1.0,3.200000047683716,7.0,0.0,602.4000244140625
1526,20.0,0.699999988079071,22.0,1.0,3.190000057220459,2.0,0.0,651.4000244140625
1527,19.299999237060547,1.0,19.0,1.0,2.9100000858306885,0.0,0.0,558.2999877929688
1528,20.5,2.5,20.0,1.0,2.3499999046325684,2.0,0.0,426.5
1529,20.5,0.699999988079071,21.0,1.0,1.6299999952316284,4.0,0.0,264.8999938964844
1530,17.600000381469727,1.7000000476837158,30.0,1.0,0.9399999976158142,6.0,0.0,90.0
1531,16.0,1.0,31.0,0.4000000059604645,0.25,6.0,2.0,0.699999988079071
1532,14.699999809265137,3.0,54.0,0.0,0.0,6.0,6.0,0.0
1533,13.600000381469727,2.200000047683716,59.0,0.0,0.0,4.0,4.0,0.0
1534,12.699999809265137,2.5,66.0,0.0,0.0,0.0,0.0,0.0
1535,12.0,1.2999999523162842,61.0,0.0,0.0,0.0,0.0,0.0
1536,14.800000190734863,0.5,27.0,0.0,0.0,9.0,0.0,0.0
1537,14.800000190734863,0.20000000298023224,26.0,0.0,0.0,10.0,9.0,0.0
1538,13.699999809265137,1.2000000476837158,34.0,0.0,0.0,10.0,10.0,0.0
1539,13.699999809265137,0.800000011920929,35.0,0.0,0.0,10.0,10.0,0.0
1540,13.300000190734863,0.800000011920929,34.0,0.0,0.0,10.0,10.0,0.0
1541,13.100000381469727,1.2000000476837158,36.0,0.0,0.0,10.0,10.0,0.0
1542,13.300000190734863,0.699999988079071,37.0,0.0,0.0,10.0,2.0,0.0
1543,12.800000190734863,0.30000001192092896,50.0,0.0,0.07999999821186066,10.0,4.0,8.100000381469727
1544,13.399999618530273,0.0,56.0,0.0,0.23999999463558197,10.0,3.0,30.799999237060547
1545,13.800000190734863,1.0,67.0,0.0,0.3400000035762787,10.0,4.0,88.19999694824219
1546,13.0,2.0,87.0,0.0,0.4300000071525574,10.0,3.0,121.0999984741211
1547,12.699999809265137,1.5,94.0,0.0,0.41999998688697815,10.0,4.0,79.9000015258789
1548,13.399999618530273,1.2000000476837158,95.0,0.0,0.3700000047683716,10.0,7.0,61.900001525878906
1549,13.699999809265137,2.700000047683716,94.0,0.0,0.41999998688697815,10.0,7.0,52.599998474121094
1550,13.600000381469727,1.7999999523162842,96.0,0.0,0.30000001192092896,10.0,8.0,30.600000381469727
1551,13.5,3.0999999046325684,97.0,0.0,0.33000001311302185,10.0,7.0,32.5
1552,13.800000190734863,3.700000047683716,96.0,0.0,0.6200000047683716,10.0,5.0,88.4000015258789
1553,13.800000190734863,3.5999999046325684,97.0,0.0,0.4399999976158142,10.0,8.0,24.0
1554,14.0,2.4000000953674316,98.0,0.0,0.20000000298023224,10.0,7.0,0.800000011920929
1555,13.800000190734863,2.200000047683716,99.0,0.0,0.09000000357627869,10.0,6.0,0.0
1556,14.5,3.5999999046325684,99.0,0.0,0.05000000074505806,10.0,3.0,0.0
1557,14.699999809265137,2.9000000953674316,98.0,0.0,0.0,10.0,6.0,0.0
1558,14.600000381469727,2.700000047683716,99.0,0.0,0.0,10.0,9.0,0.0
1559,14.699999809265137,3.0,99.0,0.0,0.0,10.0,8.0,0.0
1560,14.5,1.7000000476837158,99.0,0.0,0.0,10.0,8.0,0.0
1561,14.199999809265137,3.5,99.0,0.0,0.0,9.0,9.0,0.0
1562,12.0,3.799999952316284,99.0,0.0,0.0,10.0,10.0,0.0
1563,11.600000381469727,2.5,99.0,0.0,0.0,10.0,10.0,0.0
1564,11.199999809265137,1.7999999523162842,99.0,0.0,0.0,10.0,10.0,0.0
1565,11.0,2.200000047683716,99.0,0.0,0.0,10.0,10.0,0.0
1566,10.899999618530273,1.0,99.0,0.0,0.0,10.0,8.0,0.0
1567,10.699999809265137,0.8999999761581421,98.0,0.0,0.07000000029802322,10.0,8.0,1.2999999523162842
1568,10.699999809265137,0.4000000059604645,98.0,0.0,0.14000000059604645,10.0,8.0,69.0
1569,11.100000381469727,1.399999976158142,96.0,0.0,0.3199999928474426,10.0,8.0,35.70000076293945
1570,10.899999618530273,1.7000000476837158,97.0,0.0,0.3400000035762787,10.0,8.0,155.6999969482422
1571,12.800000190734863,1.2000000476837158,89.0,0.10000000149011612,1.0,8.0,8.0,278.20001220703125
1572,13.300000190734863,1.7000000476837158,79.0,0.4000000059604645,1.5499999523162842,8.0,8.0,436.0
1573,13.800000190734863,2.200000047683716,68.0,0.800000011920929,2.619999885559082,7.0,7.0,396.0
1574,13.899999618530273,1.5,62.0,1.0,3.359999895095825,4.0,4.0,529.5999755859375
1575,12.5,2.299999952316284,58.0,1.0,2.890000104904175,1.0,1.0,581.5
1576,12.5,2.0999999046325684,51.0,1.0,2.5799999237060547,0.0,0.0,499.20001220703125
1577,10.899999618530273,2.200000047683716,49.0,1.0,1.7899999618530273,1.0,0.0,259.79998779296875
1578,9.300000190734863,2.700000047683716,52.0,1.0,0.9800000190734863,2.0,0.0,114.4000015258789
1579,7.199999809265137,3.0,56.0,0.5,0.2800000011920929,2.0,0.0,1.2000000476837158
1580,6.300000190734863,1.5,65.0,0.0,0.05000000074505806,5.0,0.0,0.0
1581,5.900000095367432,1.5,63.0,0.0,0.0,4.0,2.0,0.0
1582,5.800000190734863,1.5,65.0,0.0,0.0,8.0,0.0,0.0
1583,5.599999904632568,1.2000000476837158,65.0,0.0,0.0,9.0,2.0,0.0
1584,5.599999904632568,1.0,65.0,0.0,0.0,4.0,3.0,0.0
1585,5.400000095367432,1.7999999523162842,66.0,0.0,0.0,10.0,1.0,0.0
1586,5.199999809265137,1.399999976158142,66.0,0.0,0.0,7.0,0.0,0.0
1587,4.5,1.5,69.0,0.0,0.0,5.0,0.0,0.0
1588,5.300000190734863,2.0,65.0,0.0,0.0,6.0,0.0,0.0
1589,5.699999809265137,2.5999999046325684,63.0,0.0,0.0,6.0,0.0,0.0
1590,5.699999809265137,2.4000000953674316,64.0,0.0,0.0,6.0,0.0,0.10000000149011612
1591,5.699999809265137,1.0,63.0,0.30000001192092896,0.23000000417232513,3.0,0.0,33.599998474121094
1592,7.199999809265137,1.899999976158142,58.0,1.0,0.8399999737739563,4.0,0.0,121.0999984741211
1593,8.300000190734863,2.0999999046325684,51.0,1.0,1.3600000143051147,5.0,0.0,352.70001220703125
1594,10.199999809265137,3.0,37.0,1.0,2.3499999046325684,1.0,0.0,545.2999877929688
1595,11.699999809265137,1.2999999523162842,35.0,1.0,3.140000104904175,0.0,0.0,649.7999877929688
1596,12.5,1.7000000476837158,31.0,1.0,3.509999990463257,0.0,0.0,680.0
1597,14.600000381469727,2.700000047683716,26.0,1.0,3.6500000953674316,0.0,0.0,740.0
1598,14.600000381469727,2.9000000953674316,20.0,1.0,3.5399999618530273,0.0,0.0,674.5999755859375
1599,14.600000381469727,4.0,16.0,1.0,3.2100000381469727,0.0,0.0,594.0999755859375
1600,14.899999618530273,2.799999952316284,16.0,1.0,2.640000104904175,0.0,0.0,497.70001220703125
1601,15.0,3.0,15.0,1.0,1.9199999570846558,0.0,0.0,322.70001220703125
1602,13.800000190734863,3.0,16.0,1.0,1.0700000524520874,0.0,0.0,117.9000015258789
1603,11.899999618530273,2.200000047683716,24.0,0.6000000238418579,0.30000001192092896,0.0,0.0,1.100000023841858
1604,9.899999618530273,1.0,37.0,0.0,0.03999999910593033,0.0,0.0,0.0
1605,9.0,1.100000023841858,40.0,0.0,0.0,0.0,0.0,0.0
1606,8.100000381469727,1.2000000476837158,44.0,0.0,0.0,0.0,0.0,0.0
1607,7.400000095367432,1.399999976158142,41.0,0.0,0.0,4.0,0.0,0.0
1608,6.900000095367432,1.5,43.0,0.0,0.0,0.0,0.0,0.0
1609,6.599999904632568,1.100000023841858,46.0,0.0,0.0,0.0,0.0,0.0
1610,5.5,0.5,53.0,0.0,0.0,4.0,0.0,0.0
1611,4.900000095367432,0.20000000298023224,60.0,0.0,0.0,0.0,0.0,0.0
1612,4.0,0.800000011920929,69.0,0.0,0.0,3.0,0.0,0.0
1613,3.799999952316284,0.699999988079071,69.0,0.0,0.0,4.0,0.0,0.0
1614,4.0,0.800000011920929,66.0,0.0,0.0,6.0,0.0,0.0
1615,4.199999809265137,0.4000000059604645,69.0,0.20000000298023224,0.23999999463558197,6.0,0.0,48.900001525878906
1616,5.5,1.0,66.0,1.0,0.8799999952316284,6.0,0.0,168.10000610351562
1617,9.100000381469727,0.30000001192092896,47.0,1.0,1.6299999952316284,7.0,0.0,360.5
1618,13.300000190734863,1.7000000476837158,23.0,1.0,2.5799999237060547,4.0,0.0,523.5999755859375
1619,15.600000381469727,2.0999999046325684,19.0,1.0,3.1600000858306885,6.0,0.0,622.7999877929688
1620,16.700000762939453,0.0,16.0,1.0,3.2100000381469727,8.0,0.0,647.2999877929688
1621,16.899999618530273,0.8999999761581421,16.0,0.8999999761581421,2.819999933242798,8.0,0.0,552.7000122070312
1622,16.899999618530273,0.800000011920929,16.0,0.8999999761581421,2.4600000381469727,7.0,0.0,420.1000061035156
1623,17.799999237060547,1.600000023841858,17.0,0.6000000238418579,2.1600000858306885,6.0,0.0,544.0999755859375
1624,18.899999618530273,1.7000000476837158,18.0,1.0,2.4800000190734863,5.0,0.0,480.1000061035156
1625,18.799999237060547,2.5,21.0,1.0,1.850000023841858,2.0,0.0,306.3999938964844
1626,17.600000381469727,3.700000047683716,18.0,1.0,1.0299999713897705,0.0,0.0,113.19999694824219
1627,15.399999618530273,3.0,22.0,0.6000000238418579,0.28999999165534973,0.0,0.0,0.8999999761581421
1628,13.899999618530273,3.9000000953674316,28.0,0.0,0.05000000074505806,0.0,0.0,0.0
1629,13.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0
1630,12.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0
1631,10.899999618530273,1.100000023841858,40.0,0.0,0.0,0.0,0.0,0.0
1632,11.199999809265137,1.2000000476837158,37.0,0.0,0.0,0.0,0.0,0.0
1633,10.300000190734863,0.5,45.0,0.0,0.0,7.0,1.0,0.0
1634,9.899999618530273,0.20000000298023224,52.0,0.0,0.0,4.0,2.0,0.0
1635,9.600000381469727,0.800000011920929,58.0,0.0,0.0,2.0,0.0,0.0
1636,8.800000190734863,0.5,60.0,0.0,0.0,7.0,0.0,0.0
1637,9.399999618530273,0.20000000298023224,60.0,0.0,0.0,10.0,7.0,0.0
1638,9.600000381469727,0.0,63.0,0.0,0.05999999865889549,10.0,8.0,0.0
1639,10.199999809265137,0.4000000059604645,63.0,0.0,0.07999999821186066,10.0,5.0,3.799999952316284
1640,10.699999809265137,0.0,62.0,0.0,0.17000000178813934,10.0,7.0,19.799999237060547
1641,11.199999809265137,0.10000000149011612,67.0,0.0,0.38999998569488525,10.0,8.0,244.10000610351562
1642,13.800000190734863,0.699999988079071,63.0,0.0,1.1399999856948853,10.0,2.0,230.6999969482422
1643,15.800000190734863,1.7999999523162842,61.0,0.0,1.309999942779541,10.0,4.0,234.0
1644,17.0,2.200000047683716,57.0,0.0,1.7899999618530273,10.0,4.0,279.3999938964844
1645,17.600000381469727,2.200000047683716,50.0,0.20000000298023224,1.8200000524520874,10.0,5.0,416.29998779296875
1646,17.700000762939453,2.799999952316284,49.0,0.0,1.399999976158142,10.0,7.0,93.69999694824219
1647,16.700000762939453,1.2000000476837158,53.0,0.0,0.8299999833106995,10.0,6.0,96.19999694824219
1648,16.0,0.699999988079071,55.0,0.0,0.4699999988079071,10.0,8.0,153.8000030517578
1649,16.100000381469727,0.699999988079071,56.0,0.0,0.6000000238418579,10.0,9.0,105.80000305175781
1650,15.600000381469727,0.699999988079071,61.0,0.0,0.5899999737739563,10.0,3.0,48.29999923706055
1651,14.899999618530273,0.699999988079071,66.0,0.0,0.17000000178813934,9.0,0.0,0.5
1652,13.800000190734863,0.8999999761581421,82.0,0.0,0.05000000074505806,10.0,3.0,0.0
1653,13.300000190734863,0.10000000149011612,87.0,0.0,0.0,10.0,4.0,0.0
1654,12.800000190734863,0.4000000059604645,91.0,0.0,0.0,9.0,4.0,0.0
1655,12.5,0.0,93.0,0.0,0.0,10.0,5.0,0.0
1656,7.800000190734863,0.6000000238418579,72.0,0.0,0.0,0.0,0.0,0.0
1657,7.199999809265137,0.8999999761581421,79.0,0.0,0.0,4.0,0.0,0.0
1658,7.099999904632568,0.10000000149011612,79.0,0.0,0.0,0.0,0.0,0.0
1659,6.099999904632568,0.800000011920929,83.0,0.0,0.0,0.0,0.0,0.0
1660,5.699999809265137,0.0,87.0,0.0,0.0,0.0,0.0,0.0
1661,5.300000190734863,0.0,89.0,0.0,0.0,0.0,0.0,0.0
1662,5.099999904632568,0.10000000149011612,90.0,0.0,0.05000000074505806,0.0,0.0,0.6000000238418579
1663,4.900000095367432,0.30000001192092896,91.0,0.5,0.2800000011920929,0.0,0.0,38.20000076293945
1664,7.5,0.0,80.0,1.0,1.0099999904632568,0.0,0.0,179.10000610351562
1665,9.899999618530273,0.5,66.0,1.0,1.809999942779541,0.0,0.0,365.20001220703125
1666,12.600000381469727,1.100000023841858,51.0,1.0,2.5299999713897705,0.0,0.0,506.20001220703125
1667,15.0,1.2000000476837158,39.0,1.0,3.0899999141693115,0.0,0.0,601.7000122070312
1668,18.5,1.2000000476837158,37.0,1.0,3.430000066757202,0.0,0.0,671.2000122070312
1669,19.200000762939453,1.7000000476837158,22.0,1.0,3.549999952316284,0.0,0.0,685.7999877929688
1670,20.299999237060547,2.0,18.0,1.0,3.4700000286102295,0.0,0.0,657.5
1671,20.200000762939453,2.200000047683716,19.0,1.0,3.130000114440918,0.0,0.0,591.5
1672,20.399999618530273,1.399999976158142,19.0,1.0,2.569999933242798,0.0,0.0,471.0
1673,19.899999618530273,2.0,20.0,1.0,1.8200000524520874,0.0,0.0,292.20001220703125
1674,18.399999618530273,1.600000023841858,23.0,1.0,1.0399999618530273,0.0,0.0,108.30000305175781
1675,16.299999237060547,1.0,25.0,0.800000011920929,0.3100000023841858,0.0,0.0,1.2000000476837158
1676,14.699999809265137,0.6000000238418579,36.0,0.0,0.05000000074505806,0.0,0.0,0.0
1677,13.100000381469727,1.399999976158142,46.0,0.0,0.0,0.0,0.0,0.0
1678,12.399999618530273,0.6000000238418579,52.0,0.0,0.0,0.0,0.0,0.0
1679,11.800000190734863,0.30000001192092896,57.0,0.0,0.0,3.0,0.0,0.0
1680,10.699999809265137,0.10000000149011612,63.0,0.0,0.0,3.0,0.0,0.0
1681,10.0,1.0,68.0,0.0,0.0,10.0,0.0,0.0
1682,9.0,0.4000000059604645,74.0,0.0,0.0,0.0,0.0,0.0
1683,8.899999618530273,0.6000000238418579,75.0,0.0,0.0,0.0,0.0,0.0
