,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,12.7,22.6,30.1,36.2,39.7,31.1,6.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,13.96,-3.0,-3.0,-4.0,-5.0,-4.0,8.2,5.6,6.0,5.7,4.7,4.0,4.0,4.0,4.0,4.0,60.0,60.0,60.0,60.0,60.0,5.0,5.0,1.0
210217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,1.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.6,6.82,1.0,0.0,-1.0,-2.0,-3.0,7.1,4.0,1.6,1.1,1.0,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.3,9.4,18.5,9.9,9.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.1,9.52,10.0,7.0,4.0,4.0,5.0,5.9,4.6,6.0,5.7,3.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,11.8,22.1,28.6,32.5,35.2,34.6,31.3,24.3,14.2,1.8,0.0,0.0,0.0,0.0,0.0,11.1,10.2,17.9,14.0,8.0,3.0,0.0,-2.0,5.9,4.7,4.2,4.4,4.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,11.2,20.2,26.6,31.3,32.2,31.1,28.3,22.2,12.8,1.5,0.0,0.0,0.0,0.0,0.0,11.2,9.9,16.61,7.0,4.0,0.0,-2.0,-3.0,4.9,3.1,2.7,3.2,3.0,3.0,1.0,1.0,1.0,4.0,20.0,10.0,0.0,10.0,30.0,0.0,0.0,0.0
210223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,14.9,23.8,25.5,30.0,33.8,26.4,25.1,20.1,12.0,1.5,0.0,0.0,0.0,0.0,0.0,11.2,9.4,16.24,10.0,9.0,3.0,1.0,1.0,2.1,1.7,1.2,1.7,2.5,4.0,3.0,1.0,3.0,3.0,30.0,20.0,10.0,10.0,20.0,0.0,0.0,0.0
210224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.9,3.5,3.3,5.0,6.6,14.8,9.7,4.6,2.6,0.5,0.0,0.0,0.0,0.0,0.0,11.2,0.0,5.49,9.0,8.0,7.0,5.0,4.0,0.9,1.6,0.7,1.7,1.9,4.0,4.0,4.0,4.0,4.0,60.0,60.0,60.0,60.0,60.0,5.0,5.0,1.0
210225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,2.7,5.3,2.8,2.9,4.1,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,2.83,14.0,12.0,8.0,5.0,3.0,5.5,2.6,2.3,3.1,2.9,3.0,3.0,3.0,3.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
210228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,5.8,11.5,5.7,5.4,6.5,3.7,5.5,3.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.4,6.06,16.0,12.0,7.0,5.0,4.0,5.0,3.5,4.2,4.4,5.4,4.0,4.0,4.0,4.0,4.0,70.0,80.0,80.0,60.0,60.0,40.0,20.0,5.0
210301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,1.9,3.4,2.8,4.7,2.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,3.51,8.0,6.0,1.0,-1.0,-2.0,4.8,3.3,1.8,1.3,1.1,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,9.8,15.9,21.1,21.8,42.9,0.4,29.5,12.1,2.4,0.0,0.0,0.0,0.0,0.0,11.5,6.9,15.61,11.0,9.0,5.0,3.0,3.0,2.2,1.9,2.1,2.2,2.0,3.0,3.0,3.0,3.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
210303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,11.7,28.0,22.4,33.6,37.5,39.3,35.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,8.7,18.39,10.0,10.0,9.0,7.0,5.0,2.8,1.8,2.1,2.0,1.7,4.0,4.0,4.0,4.0,3.0,80.0,80.0,80.0,70.0,10.0,10.0,5.0,0.0
210304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.7,8.6,8.6,9.1,5.2,5.8,5.3,3.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,5.31,17.0,14.0,9.0,6.0,5.0,3.3,1.7,2.1,2.1,2.9,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
210307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,6.7,16.9,17.3,23.8,33.5,25.4,13.4,20.2,6.6,1.4,0.0,0.0,0.0,0.0,0.0,11.7,3.0,12.78,14.0,11.0,6.0,4.0,3.0,2.7,2.8,1.2,1.0,0.8,1.0,1.0,1.0,3.0,3.0,0.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0
210308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.5,25.7,31.1,36.0,38.5,35.6,32.0,25.8,13.1,2.5,0.0,0.0,0.0,0.0,0.0,11.7,8.8,19.79,13.0,9.0,6.0,3.0,2.0,3.8,3.0,2.8,2.5,2.6,3.0,3.0,3.0,3.0,1.0,20.0,20.0,20.0,20.0,10.0,0.0,0.0,0.0
210309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.2,13.0,20.2,27.4,33.3,36.8,33.6,30.8,15.4,10.4,2.4,0.0,0.0,0.0,0.0,0.0,11.7,8.1,18.48,17.0,14.0,8.0,5.0,3.0,2.2,2.1,0.8,1.1,1.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
210310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,15.5,24.4,32.2,35.6,36.7,34.7,31.3,23.7,12.4,2.6,0.0,0.0,0.0,0.0,0.0,11.8,10.4,20.71,16.0,14.0,11.0,9.0,8.0,2.1,1.0,1.4,1.0,2.2,3.0,3.0,4.0,4.0,4.0,20.0,20.0,30.0,30.0,60.0,0.0,0.0,5.0
210311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,7.5,18.6,22.8,34.2,32.9,33.7,26.7,11.8,9.1,2.6,0.0,0.0,0.0,0.0,0.0,11.8,7.7,17.85,11.0,11.0,9.0,7.0,5.0,4.2,3.9,4.0,2.6,1.7,4.0,4.0,4.0,3.0,3.0,70.0,60.0,30.0,20.0,10.0,5.0,0.0,0.0
210314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,14.0,23.4,30.4,35.8,39.6,40.8,33.5,23.8,13.2,2.3,0.0,0.0,0.0,0.0,0.0,11.9,9.9,20.73,17.0,15.0,12.0,11.0,11.0,4.2,3.0,2.5,2.3,2.9,4.0,3.0,4.0,4.0,4.0,30.0,10.0,30.0,60.0,60.0,0.0,5.0,5.0
210315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.1,18.0,19.5,25.5,30.5,33.8,32.8,32.5,15.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,11.9,7.7,17.43,14.0,9.0,4.0,2.0,0.0,4.8,3.4,2.7,2.3,2.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.5,21.2,33.6,38.2,40.5,37.3,36.4,26.4,18.2,4.4,0.0,0.0,0.0,0.0,0.0,12.0,10.3,21.36,17.0,13.0,7.0,5.0,4.0,2.1,2.3,0.9,1.2,1.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,17.6,26.7,33.9,32.8,28.9,26.4,31.8,28.4,8.9,3.9,0.0,0.0,0.0,0.0,0.0,12.0,9.3,21.09,19.0,14.0,9.0,7.0,6.0,1.7,3.4,1.0,2.1,1.8,1.0,1.0,3.0,3.0,3.0,0.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0
210318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.6,16.6,25.0,32.0,35.8,36.8,35.9,32.2,26.0,16.3,4.4,0.0,0.0,0.0,0.0,0.0,12.1,10.7,21.93,19.0,17.0,12.0,10.0,9.0,1.7,1.1,2.5,2.3,3.0,3.0,4.0,3.0,4.0,4.0,20.0,30.0,20.0,30.0,30.0,0.0,0.0,5.0
210321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.7,6.5,16.3,32.0,39.7,41.9,41.0,38.9,26.6,5.8,1.8,0.0,0.0,0.0,0.0,0.0,12.2,6.6,17.19,12.0,9.0,5.0,3.0,1.0,6.8,3.0,1.5,1.1,1.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.6,17.9,28.6,35.6,40.2,43.4,42.9,35.8,28.4,18.2,4.9,0.0,0.0,0.0,0.0,0.0,12.2,10.9,23.98,16.0,13.0,7.0,5.0,3.0,5.5,3.1,2.1,1.8,1.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,7.1,16.0,25.0,31.3,36.7,38.3,37.7,34.0,26.8,16.4,5.0,0.0,0.0,0.0,0.0,0.0,12.2,11.0,22.66,17.0,14.0,9.0,6.0,6.0,3.3,2.0,1.2,1.1,1.0,3.0,3.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0
210324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.1,15.2,15.4,25.1,14.3,18.5,13.2,17.8,11.4,6.1,8.0,0.0,0.0,0.0,0.0,0.0,12.3,5.7,15.14,21.0,17.0,10.0,6.0,5.0,2.7,2.4,0.9,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,17.1,26.2,32.9,36.2,38.5,36.7,33.4,27.4,17.9,5.6,0.0,0.0,0.0,0.0,0.0,12.3,11.2,23.73,24.0,21.0,13.0,10.0,9.0,3.7,2.2,2.8,2.6,2.9,1.0,1.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
210328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.2,3.6,7.3,11.0,31.9,20.1,34.0,27.6,16.9,3.8,0.0,0.0,0.0,0.0,0.0,12.4,5.0,13.85,19.0,15.0,11.0,8.0,6.0,4.1,2.3,1.1,1.3,1.4,1.0,1.0,3.0,3.0,3.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0
210329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,12.0,18.9,27.9,31.2,35.0,32.7,27.9,21.7,10.9,3.2,0.0,0.0,0.0,0.0,0.0,12.5,7.0,18.87,20.0,18.0,11.0,8.0,5.0,3.9,2.1,1.8,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.4,16.8,24.9,32.5,37.2,36.9,33.1,31.6,13.6,7.2,2.5,0.0,0.0,0.0,0.0,0.0,12.5,9.0,21.86,20.0,19.0,15.0,12.0,12.0,5.6,3.0,3.1,3.3,3.9,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,6.1,24.1,16.7,13.9,28.9,20.7,21.3,20.4,7.9,5.6,1.3,0.0,0.0,0.0,0.0,0.0,12.6,2.2,15.06,23.0,22.0,18.0,16.0,15.0,5.6,3.0,2.7,3.2,3.8,4.0,4.0,4.0,3.0,3.0,30.0,30.0,30.0,20.0,20.0,0.0,0.0,0.0
210404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.1,3.3,4.7,5.8,4.9,2.6,6.9,3.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,3.6,19.0,15.0,12.0,8.0,5.0,3.5,2.3,1.2,1.4,1.2,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
210405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,8.7,21.5,29.5,36.3,40.1,40.4,38.3,34.6,27.5,18.2,7.4,0.0,0.0,0.0,0.0,0.0,12.7,11.6,26.75,19.0,15.0,11.0,7.0,6.0,4.9,2.7,1.9,1.1,1.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.3,7.0,13.8,35.4,32.2,39.1,40.7,35.1,28.3,18.9,6.5,0.0,0.0,0.0,0.0,0.0,12.8,7.7,22.13,21.0,18.0,12.0,8.0,7.0,3.9,3.3,0.9,0.7,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,8.8,18.9,27.8,33.8,37.2,38.9,38.8,32.1,28.8,19.7,6.9,0.0,0.0,0.0,0.0,0.0,12.8,11.6,26.05,17.0,14.0,10.0,7.0,5.0,4.9,3.1,2.8,2.3,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
