,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
210821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.8,0.6,3.6,2.9,5.9,3.0,13.4,7.0,6.3,3.4,0.7,0.0,0.0,0.0,0.0
210822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.9,14.7,30.7,27.2,36.9,24.3,36.2,21.7,11.0,6.3,5.7,0.5,0.0,0.0,0.0,0.0
210828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.1,26.5,37.8,44.9,28.2,50.6,33.3,45.3,26.0,5.3,13.1,0.0,0.0,0.0,0.0,0.0
210829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.5,0.0,9.4,42.7,24.5,12.8,34.3,15.8,11.5,5.2,0.0,0.0,0.0,0.0,0.0
210904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,11.1,20.2,17.1,31.8,32.1,33.0,27.9,16.8,12.7,1.1,0.6,0.0,0.0,0.0,0.0,0.0
210905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.9,8.5,15.0,11.7,11.0,8.2,9.6,9.5,4.4,0.9,0.6,0.0,0.0,0.0,0.0,0.0
210911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.5,9.6,22.6,45.1,48.9,12.2,22.9,42.4,32.2,19.1,5.9,0.0,0.0,0.0,0.0,0.0
210912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.3,30.9,40.2,40.1,23.2,36.9,50.5,35.7,16.4,8.4,1.0,0.0,0.0,0.0,0.0,0.0
210918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,12.1,27.2,14.9,38.4,26.5,16.6,47.4,39.7,17.9,5.5,0.7,0.0,0.0,0.0,0.0,0.0
210919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.1,25.9,37.3,44.6,49.1,49.2,48.2,42.1,17.8,18.3,3.1,0.0,0.0,0.0,0.0,0.0
210925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,9.3,30.3,17.5,29.2,35.9,13.6,18.5,14.1,10.2,8.3,0.7,0.0,0.0,0.0,0.0,0.0
210926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,14.3,21.0,47.3,15.3,23.3,25.3,29.4,13.1,7.0,0.6,0.0,0.0,0.0,0.0,0.0
211002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,22.2,33.6,41.5,49.5,46.8,41.5,35.6,26.9,12.7,0.0,0.0,0.0,0.0,0.0,0.0
211003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.4,37.3,42.4,45.4,45.8,44.5,38.0,26.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0
211009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.8,25.0,40.3,42.5,33.2,47.2,11.9,12.4,9.8,9.7,0.0,0.0,0.0,0.0,0.0,0.0
211010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.8,13.7,18.4,40.2,45.4,37.0,20.0,3.4,8.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0
211016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.4,6.5,14.3,14.2,10.5,18.4,9.4,7.6,8.7,1.0,0.5,0.0,0.0,0.0,0.0,0.0
211017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.2,26.6,38.9,47.4,52.3,52.9,49.2,41.3,28.8,12.2,0.5,0.0,0.0,0.0,0.0,0.0
211023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.9,24.2,36.1,43.7,48.0,46.7,43.7,36.7,25.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0
211024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.9,24.5,9.9,36.4,43.4,46.7,31.4,34.9,21.2,6.7,0.0,0.0,0.0,0.0,0.0,0.0
211030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,16.5,8.9,10.3,8.3,14.7,11.0,14.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0
211106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,22.6,31.8,38.6,42.6,42.7,39.2,31.3,7.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,20.4,32.0,40.2,38.6,40.2,14.1,24.3,7.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0
211113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,33.5,38.8,43.1,44.6,43.3,32.1,7.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0
211114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,18.0,28.5,29.6,37.8,41.3,32.6,22.0,13.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.2,6.2,9.9,14.9,37.9,40.2,26.0,13.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,12.3,13.1,10.4,23.4,4.9,4.1,3.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0
211127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,18.0,30.0,38.2,42.4,43.0,39.7,32.0,19.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
211128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,17.9,30.1,40.3,40.3,35.6,39.0,32.3,18.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
211204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.5,12.9,13.0,13.3,21.8,9.1,3.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,15.9,28.5,36.6,42.4,40.7,37.9,31.1,16.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0
211211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,16.4,25.5,37.3,30.5,34.9,29.7,12.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0
