,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,25.1,46.4,61.0,71.4,76.4,66.0,13.0,2.4,4.1,0.7,0.0,0.0,0.0,0.0,0.0,11.0,7.0,13.96,-3.0,-3.0,-4.0,-5.0,-4.0,8.2,5.6,6.0,5.7,4.7,4.0,4.0,4.0,4.0,4.0,60.0,60.0,60.0,60.0,60.0,5.0,5.0,1.0
210217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.6,6.82,1.0,0.0,-1.0,-2.0,-3.0,7.1,4.0,1.6,1.1,1.0,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,9.8,16.2,19.4,51.6,18.1,22.3,0.4,0.0,0.0,0.0,0.0,0.0,11.0,6.1,9.52,10.0,7.0,4.0,4.0,5.0,5.9,4.6,6.0,5.7,3.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,23.5,45.9,62.5,70.6,72.1,70.4,63.9,49.1,28.3,1.2,0.0,0.0,0.0,0.0,0.0,11.1,9.9,18.39,15.0,11.0,7.0,6.0,5.0,5.2,3.2,3.2,2.6,2.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,22.5,42.3,54.1,62.9,64.8,62.1,57.9,46.0,25.9,2.4,0.0,0.0,0.0,0.0,0.0,11.2,9.9,16.61,7.0,4.0,0.0,-2.0,-3.0,4.9,3.1,2.7,3.2,3.0,3.0,1.0,1.0,1.0,4.0,20.0,10.0,0.0,10.0,30.0,0.0,0.0,0.0
210223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,28.6,52.8,56.7,57.6,65.1,52.7,50.0,41.8,24.2,2.7,0.0,0.0,0.0,0.0,0.0,11.2,9.4,16.24,10.0,9.0,3.0,1.0,1.0,2.1,1.7,1.2,1.7,2.5,4.0,3.0,1.0,3.0,3.0,30.0,20.0,10.0,10.0,20.0,0.0,0.0,0.0
210224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.9,7.8,6.9,9.5,14.0,26.3,23.1,9.8,5.9,0.8,0.0,0.0,0.0,0.0,0.0,11.2,0.0,5.49,9.0,8.0,7.0,5.0,4.0,0.9,1.6,0.7,1.7,1.9,4.0,4.0,4.0,4.0,4.0,60.0,60.0,60.0,60.0,60.0,5.0,5.0,1.0
210225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,5.6,11.4,6.2,6.3,9.1,9.0,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,2.83,14.0,12.0,8.0,5.0,3.0,5.5,2.6,2.3,3.1,2.9,3.0,3.0,3.0,3.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
210226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,23.9,25.6,26.9,43.7,32.0,70.5,50.4,30.3,8.0,0.6,0.0,0.0,0.0,0.0,0.0,11.3,7.3,15.45,13.0,11.0,6.0,3.0,1.0,5.7,2.8,2.5,1.7,2.3,3.0,3.0,3.0,3.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
210301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,4.7,7.5,6.0,9.5,5.6,1.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,3.51,8.0,6.0,1.0,-1.0,-2.0,4.8,3.3,1.8,1.3,1.1,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
