,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,27.2,37.6,45.6,50.2,51.5,48.4,42.3,32.5,19.0,5.2,0.0,0.0,0.0,0.0,0.0,12.4,10.3,22.98,27.0,24.0,22.0,21.0,20.0,3.3,1.9,3.4,3.8,9.6,4.0,4.0,4.0,4.0,3.0,30.0,30.0,70.0,60.0,20.0,0.0,5.0,0.0
210916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.6,18.5,24.6,27.0,30.0,8.3,9.8,3.7,3.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.3,9.8,28.0,25.0,22.0,20.0,19.0,4.5,3.0,2.5,0.8,0.6,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
210917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,11.2,12.4,21.6,18.1,21.3,37.1,45.3,33.4,25.8,0.9,0.0,0.0,0.0,0.0,0.0,12.3,4.3,15.23,28.0,25.0,21.0,20.0,18.0,1.0,1.2,0.6,1.2,1.2,4.0,4.0,3.0,4.0,3.0,30.0,30.0,20.0,30.0,20.0,0.0,0.0,0.0
210921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.7,0.7,12.8,6.8,17.0,33.9,20.5,14.7,35.6,18.0,3.3,0.0,0.0,0.0,0.0,0.0,12.2,3.8,11.06,28.0,24.0,20.0,18.0,17.0,3.9,1.7,1.4,1.1,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.2,24.2,13.0,8.0,48.4,48.8,46.1,39.7,28.0,15.3,0.8,0.0,0.0,0.0,0.0,0.0,12.2,8.8,18.2,26.0,22.0,18.0,16.0,16.0,3.4,1.5,1.1,1.2,1.7,1.0,1.0,3.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
210923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,26.6,31.8,27.1,40.7,52.0,48.6,39.8,25.6,9.6,6.4,0.0,0.0,0.0,0.0,0.0,12.1,10.1,21.43,27.0,24.0,20.0,19.0,17.0,1.4,1.3,1.7,1.6,1.4,1.0,4.0,4.0,1.0,1.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0
210924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,7.5,29.3,36.1,47.7,44.8,53.1,47.8,40.9,31.7,17.8,0.7,0.0,0.0,0.0,0.0,0.0,12.1,8.7,19.35,26.0,23.0,20.0,18.0,17.0,2.6,2.0,1.2,1.3,1.2,4.0,4.0,3.0,3.0,3.0,30.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0
210928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.6,14.7,32.0,20.4,19.8,21.0,11.7,11.3,7.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.5,10.69,24.0,23.0,21.0,21.0,20.0,1.9,2.2,0.8,1.0,2.0,4.0,4.0,4.0,4.0,4.0,60.0,60.0,60.0,60.0,30.0,4.0,3.0,0.0
210929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.4,6.9,16.9,22.7,19.2,4.6,6.8,25.7,1.0,0.7,0.5,0.0,0.0,0.0,0.0,0.0,11.9,0.0,3.32,28.0,25.0,20.0,19.0,17.0,2.3,2.1,1.1,1.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,24.0,35.0,44.5,50.5,29.8,40.7,39.9,29.0,12.9,0.6,0.0,0.0,0.0,0.0,0.0,11.7,9.5,18.9,29.0,25.0,22.0,20.0,19.0,0.2,1.2,0.8,1.6,1.7,1.0,1.0,4.0,4.0,1.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
211008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.5,7.6,16.0,14.3,13.1,22.7,17.5,9.7,10.5,6.4,0.5,0.0,0.0,0.0,0.0,0.0,11.6,1.6,10.27,29.0,26.0,22.0,21.0,19.0,2.4,1.3,1.6,1.7,1.3,3.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,4.6,8.6,8.8,5.4,4.9,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,3.81,26.0,23.0,21.0,19.0,18.0,1.4,0.3,1.1,1.3,1.5,4.0,4.0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
