瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),吝窍摸款樊(10盒困)
156,堡林,2021-06-26 23:00,23.7,0.5,74,,,7,7
156,堡林,2021-06-27 0:00,23.3,0.6,79,,,6,6
156,堡林,2021-06-27 1:00,22.5,0.8,88,,,6,6
156,堡林,2021-06-27 2:00,21.9,0.9,88,,,4,1
156,堡林,2021-06-27 3:00,21.2,0.2,92,,,4,0
156,堡林,2021-06-27 4:00,21,0.2,92,,,4,4
156,堡林,2021-06-27 5:00,20.9,0.9,94,,,0,0
156,堡林,2021-06-27 6:00,20.2,0.9,94,0,0.11,0,0
156,堡林,2021-06-27 7:00,21.3,0.6,91,1,0.51,0,0
156,堡林,2021-06-27 8:00,23.1,0.9,74,1,1.18,0,0
156,堡林,2021-06-27 9:00,24.8,0.3,70,1,1.91,0,0
156,堡林,2021-06-27 10:00,26.5,0.5,61,1,2.55,2,2
156,堡林,2021-06-27 11:00,27.8,0.9,57,1,3.1,4,4
156,堡林,2021-06-27 12:00,28.1,1.2,55,0.9,3.16,7,7
156,堡林,2021-06-27 13:00,27.3,0.9,61,0,0.87,10,6
156,堡林,2021-06-27 14:00,27.6,1.7,60,0,0.84,10,5
156,堡林,2021-06-27 15:00,29.2,2,54,0.7,2.46,4,3
156,堡林,2021-06-27 16:00,27.8,2.1,59,0.7,1.95,8,6
156,堡林,2021-06-27 17:00,26.6,1.3,71,0,0.37,9,9
156,堡林,2021-06-27 18:00,25.9,0.6,75,0.1,0.42,10,7
156,堡林,2021-06-27 19:00,23.8,0.8,94,0,0.12,10,7
156,堡林,2021-06-27 20:00,24,0.1,95,0,0.07,10,7
156,堡林,2021-06-27 21:00,24.2,0.2,86,,,8,8
156,堡林,2021-06-27 22:00,24.2,0.1,82,,,8,6
156,堡林,2021-06-27 23:00,23.7,0,90,,,10,9
156,堡林,2021-06-28 0:00,23.6,1.4,85,,,8,8
156,堡林,2021-06-28 1:00,23.1,2.3,87,,,10,6
156,堡林,2021-06-28 2:00,22.7,0,88,,,10,6
156,堡林,2021-06-28 3:00,23,0,89,,,8,8
156,堡林,2021-06-28 4:00,22.8,0,93,,,10,6
156,堡林,2021-06-28 5:00,22.5,0,96,,,10,5
156,堡林,2021-06-28 6:00,21.9,0.6,99,0,0.07,5,2
156,堡林,2021-06-28 7:00,22.3,0.4,97,0.1,0.39,4,2
156,堡林,2021-06-28 8:00,23.5,1.4,94,0.6,0.84,5,0
156,堡林,2021-06-28 9:00,24.6,1.5,85,0.8,1.55,5,2
156,堡林,2021-06-28 10:00,25.4,0.7,76,0.7,1.97,6,3
156,堡林,2021-06-28 11:00,26.9,1.1,69,0.7,2.32,5,5
156,堡林,2021-06-28 12:00,27.7,0.7,64,0.8,2.76,7,7
156,堡林,2021-06-28 13:00,28.8,1.6,63,0.6,2.31,8,8
156,堡林,2021-06-28 14:00,25.7,3.3,73,0.1,0.62,10,7
156,堡林,2021-06-28 15:00,22.4,2.9,97,0,0.4,9,9
156,堡林,2021-06-28 16:00,20.7,1.4,99,0,0.26,9,9
156,堡林,2021-06-28 17:00,21.5,0.1,99,0,0.53,8,8
156,堡林,2021-06-28 18:00,21.6,0,98,0.1,0.7,7,7
156,堡林,2021-06-28 19:00,22.2,0.1,97,0.3,0.46,6,1
156,堡林,2021-06-28 20:00,20.8,0,99,0.2,0.16,3,1
156,堡林,2021-06-28 21:00,21.1,0.8,99,,,2,0
156,堡林,2021-06-28 22:00,20.9,0.3,99,,,6,0
156,堡林,2021-06-28 23:00,20.5,0.1,99,,,5,0
156,堡林,2021-06-29 0:00,20.2,0.2,99,,,0,0
156,堡林,2021-06-29 1:00,20.2,0,99,,,6,0
156,堡林,2021-06-29 2:00,19.9,0.1,99,,,5,1
156,堡林,2021-06-29 3:00,20.2,0,99,,,7,7
156,堡林,2021-06-29 4:00,20.6,0,99,,,10,5
156,堡林,2021-06-29 5:00,20.5,0,99,,,10,5
156,堡林,2021-06-29 6:00,20.6,0.7,99,0,0.07,10,4
156,堡林,2021-06-29 7:00,20.8,0.1,99,0,0.15,10,3
156,堡林,2021-06-29 8:00,21.2,0.4,99,0,0.34,9,9
156,堡林,2021-06-29 9:00,21.9,1.7,97,0,0.6,8,8
156,堡林,2021-06-29 10:00,23,1.6,95,0,1.21,8,8
156,堡林,2021-06-29 11:00,24.6,1,85,0,1.61,8,8
156,堡林,2021-06-29 12:00,25.1,0.7,79,0.3,2.06,6,6
156,堡林,2021-06-29 13:00,27.5,0.6,71,0.9,3.34,5,5
156,堡林,2021-06-29 14:00,28.5,1.5,63,0.9,3.21,6,3
156,堡林,2021-06-29 15:00,27.5,1.6,67,0.7,2.37,7,7
156,堡林,2021-06-29 16:00,28.3,1.8,66,0.8,2,8,8
156,堡林,2021-06-29 17:00,25.1,1,93,0.2,0.57,9,9
156,堡林,2021-06-29 18:00,25.2,1.6,83,0,0.54,7,7
156,堡林,2021-06-29 19:00,24.3,1.9,81,0,0.34,9,8
156,堡林,2021-06-29 20:00,24,1.3,81,0,0.09,10,8
156,堡林,2021-06-29 21:00,23.5,0.5,86,,,8,8
156,堡林,2021-06-29 22:00,23.4,0,84,,,10,0
156,堡林,2021-06-29 23:00,22.7,0.9,94,,,9,1
156,堡林,2021-06-30 0:00,21.9,1.1,96,,,2,0
156,堡林,2021-06-30 1:00,21.7,0.9,97,,,8,2
156,堡林,2021-06-30 2:00,21.2,0.5,98,,,10,7
156,堡林,2021-06-30 3:00,21.1,0.8,98,,,9,0
156,堡林,2021-06-30 4:00,20.9,1,98,,,9,6
156,堡林,2021-06-30 5:00,20.9,0.5,98,,,9,7
156,堡林,2021-06-30 6:00,21.1,0.4,98,0,0.09,9,3
156,堡林,2021-06-30 7:00,21.6,0,97,0,0.31,8,8
156,堡林,2021-06-30 8:00,22.3,0.8,96,0,0.59,8,8
156,堡林,2021-06-30 9:00,23.2,0,89,0,1.03,9,9
156,堡林,2021-06-30 10:00,23.9,1.3,88,0,1,9,9
156,堡林,2021-06-30 11:00,25,0.9,81,0.3,1.78,7,7
156,堡林,2021-06-30 12:00,26.2,1.6,76,0.6,2.38,8,3
156,堡林,2021-06-30 13:00,27.3,1.5,66,0.5,2.69,7,7
156,堡林,2021-06-30 14:00,27.3,0.6,64,0.6,2.64,7,7
156,堡林,2021-06-30 15:00,27.6,1.1,64,0.4,1.7,6,6
156,堡林,2021-06-30 16:00,25.9,1.4,77,0,0.5,8,8
156,堡林,2021-06-30 17:00,26.5,0.2,74,0,0.54,6,6
156,堡林,2021-06-30 18:00,24.4,1,94,0,0.33,8,8
156,堡林,2021-06-30 19:00,24.5,0.4,93,0,0.29,7,7
156,堡林,2021-06-30 20:00,25.1,1.1,75,0,0.14,6,0
156,堡林,2021-06-30 21:00,24.8,0.9,74,,,2,0
156,堡林,2021-06-30 22:00,23.5,1.9,83,,,2,0
156,堡林,2021-06-30 23:00,23.8,0.3,79,,,9,5
156,堡林,2021-07-01 0:00,22.7,0.9,84,,,5,5
156,堡林,2021-07-01 1:00,22.6,0.2,88,,,7,2
156,堡林,2021-07-01 2:00,22.2,0,94,,,6,6
156,堡林,2021-07-01 3:00,21.2,0.5,96,,,4,0
156,堡林,2021-07-01 4:00,21.6,0.6,97,,,3,0
156,堡林,2021-07-01 5:00,21,0.5,97,,,4,0
156,堡林,2021-07-01 6:00,20.4,0,98,0,0.1,7,0
156,堡林,2021-07-01 7:00,21.5,0.2,97,0.7,0.5,7,0
156,堡林,2021-07-01 8:00,22.9,0.1,91,0.4,0.89,7,0
156,堡林,2021-07-01 9:00,24.7,0.5,83,0.6,1.3,6,0
156,堡林,2021-07-01 10:00,26.2,1.1,75,0.9,2.44,2,0
156,堡林,2021-07-01 11:00,28,2,66,1,3.12,1,1
156,堡林,2021-07-01 12:00,29.2,0.7,60,1,3.43,4,2
156,堡林,2021-07-01 13:00,29.2,1.7,58,1,3.51,7,3
156,堡林,2021-07-01 14:00,30.1,1.3,56,0.8,2.67,7,4
156,堡林,2021-07-01 15:00,30.8,0.7,51,0.7,1.94,6,3
156,堡林,2021-07-01 16:00,30.5,0.2,50,0.4,1.47,6,2
156,堡林,2021-07-01 17:00,30.4,0.9,53,0.2,1.02,7,1
156,堡林,2021-07-01 18:00,30,1.5,52,0.8,1.11,5,3
156,堡林,2021-07-01 19:00,28.8,3,63,0.1,0.28,5,1
156,堡林,2021-07-01 20:00,26.8,2.5,79,0,0.08,4,4
156,堡林,2021-07-01 21:00,25.8,2.8,85,,,3,3
156,堡林,2021-07-01 22:00,24.8,1.2,94,,,0,0
156,堡林,2021-07-01 23:00,24.2,2.2,95,,,3,3
156,堡林,2021-07-02 0:00,23.7,1.8,96,,,3,0
156,堡林,2021-07-02 1:00,23.5,0.9,96,,,7,2
156,堡林,2021-07-02 2:00,23.3,0.7,97,,,4,0
156,堡林,2021-07-02 3:00,22.9,0.1,98,,,5,0
156,堡林,2021-07-02 4:00,22.7,0,98,,,3,1
156,堡林,2021-07-02 5:00,22.9,0.4,99,,,9,0
156,堡林,2021-07-02 6:00,22.7,0.1,98,0,0.08,8,0
156,堡林,2021-07-02 7:00,23.5,0,97,0,0.27,8,0
156,堡林,2021-07-02 8:00,24.2,0.3,96,0,0.61,9,9
156,堡林,2021-07-02 9:00,25.5,0.2,90,0.3,1.23,9,3
156,堡林,2021-07-02 10:00,26.6,0.9,88,0.1,1.21,7,2
156,堡林,2021-07-02 11:00,28.5,0.9,70,0.9,2.84,5,5
156,堡林,2021-07-02 12:00,28.9,0.6,68,0.5,2.2,8,4
156,堡林,2021-07-02 13:00,28.7,1.5,70,0.2,1.27,8,8
156,堡林,2021-07-02 14:00,29.4,0.6,64,0.1,1.14,8,8
156,堡林,2021-07-02 15:00,29.4,1.6,65,0.7,2.43,8,8
156,堡林,2021-07-02 16:00,30.2,2.1,61,0.5,1.6,7,7
156,堡林,2021-07-02 17:00,30.4,3.4,61,0.5,1.36,7,7
156,堡林,2021-07-02 18:00,28.9,2.6,66,0.2,0.58,9,9
156,堡林,2021-07-02 19:00,27.3,2.4,75,0,0.3,5,5
156,堡林,2021-07-02 20:00,26.2,2.3,78,0,0.1,8,4
156,堡林,2021-07-02 21:00,26,1.2,81,,,6,6
156,堡林,2021-07-02 22:00,25.4,1.6,86,,,4,2
156,堡林,2021-07-02 23:00,24.7,1.9,87,,,6,0
156,堡林,2021-07-03 0:00,24.3,1.3,88,,,4,2
156,堡林,2021-07-03 1:00,23.8,0,93,,,7,1
156,堡林,2021-07-03 2:00,23.8,0,92,,,10,0
156,堡林,2021-07-03 3:00,23.6,0.3,93,,,6,0
156,堡林,2021-07-03 4:00,23.5,0,94,,,4,0
156,堡林,2021-07-03 5:00,22.8,0.1,87,,,7,2
156,堡林,2021-07-03 6:00,23.2,0.6,87,0.1,0.12,6,3
156,堡林,2021-07-03 7:00,24.2,0.5,78,0.2,0.42,9,5
156,堡林,2021-07-03 8:00,24.4,1.2,80,0,0.5,10,6
156,堡林,2021-07-03 9:00,25,0.7,80,0,0.61,10,7
156,堡林,2021-07-03 10:00,25.3,0.7,77,0,0.67,10,8
156,堡林,2021-07-03 11:00,23.6,0.9,95,0,0.58,10,8
156,堡林,2021-07-03 12:00,22.9,0.4,97,0,0.73,10,8
156,堡林,2021-07-03 13:00,22.9,0.4,99,0,0.5,10,9
156,堡林,2021-07-03 14:00,22.7,0.9,99,0,0.46,10,7
156,堡林,2021-07-03 15:00,22.5,1.3,99,0,0.28,10,6
156,堡林,2021-07-03 16:00,22.9,1.6,98,0,0.21,10,5
156,堡林,2021-07-03 17:00,24.2,3.4,96,0,0.18,10,5
156,堡林,2021-07-03 18:00,24,3.5,97,0,0.12,10,6
156,堡林,2021-07-03 19:00,23.7,4.2,99,0,0.1,10,7
156,堡林,2021-07-03 20:00,24.2,2.9,99,0,0.08,10,7
156,堡林,2021-07-03 21:00,24.2,4.5,99,,,10,8
156,堡林,2021-07-03 22:00,23.8,4,99,,,10,8
156,堡林,2021-07-03 23:00,23.4,4.4,99,,,10,7
156,堡林,2021-07-04 0:00,24.3,4.1,99,,,10,6
156,堡林,2021-07-04 1:00,24.9,5.1,99,,,10,6
156,堡林,2021-07-04 2:00,25.2,6.7,99,,,10,6
156,堡林,2021-07-04 3:00,24.2,6.4,99,,,8,8
156,堡林,2021-07-04 4:00,23.3,5.5,99,,,7,7
156,堡林,2021-07-04 5:00,23,4,99,,,6,6
156,堡林,2021-07-04 6:00,22.6,3.3,98,0,0.07,9,9
156,堡林,2021-07-04 7:00,22.6,3.1,98,0,0.14,10,8
156,堡林,2021-07-04 8:00,22.6,3.3,98,0,0.18,10,8
156,堡林,2021-07-04 9:00,22.8,3.1,97,0,0.35,10,6
156,堡林,2021-07-04 10:00,22.5,3.5,98,0,0.42,10,7
156,堡林,2021-07-04 11:00,22.5,3.3,99,0,0.57,10,8
156,堡林,2021-07-04 12:00,23.3,2.4,99,0,0.81,10,6
156,堡林,2021-07-04 13:00,23.3,3.3,97,0,1.36,10,8
156,堡林,2021-07-04 14:00,24.2,2.6,95,0,1.11,10,7
156,堡林,2021-07-04 15:00,23.8,2.5,94,0,1.24,10,8
156,堡林,2021-07-04 16:00,24,1.9,91,0,0.99,10,6
156,堡林,2021-07-04 17:00,23.8,1.5,92,0,0.69,10,8
156,堡林,2021-07-04 18:00,23.5,2,93,0.1,0.6,10,8
156,堡林,2021-07-04 19:00,23,1.3,95,0,0.29,10,8
156,堡林,2021-07-04 20:00,22.7,1.3,95,0,0.12,10,8
156,堡林,2021-07-04 21:00,22.4,1.6,96,,,10,3
156,堡林,2021-07-04 22:00,22.1,1.2,97,,,8,1
156,堡林,2021-07-04 23:00,22.4,1,96,,,10,9
156,堡林,2021-07-05 0:00,22.1,1.5,97,,,10,6
156,堡林,2021-07-05 1:00,22,1.4,98,,,10,9
156,堡林,2021-07-05 2:00,21.9,0.6,98,,,9,1
156,堡林,2021-07-05 3:00,21.7,0.3,98,,,10,3
156,堡林,2021-07-05 4:00,22,0.8,98,,,9,9
156,堡林,2021-07-05 5:00,21.3,1.7,99,,,10,5
156,堡林,2021-07-05 6:00,21.6,0.2,99,0,0.08,10,10
156,堡林,2021-07-05 7:00,21.6,0,99,0,0.17,10,4
156,堡林,2021-07-05 8:00,22.3,0.4,97,0,0.29,10,6
156,堡林,2021-07-05 9:00,22.7,0.7,98,0,0.37,10,7
156,堡林,2021-07-05 10:00,22.7,0.1,97,0,0.36,10,8
156,堡林,2021-07-05 11:00,22.8,0.6,97,0,0.47,10,3
156,堡林,2021-07-05 12:00,22.1,0.9,98,0,0.43,10,2
156,堡林,2021-07-05 13:00,21.2,2.3,99,0,0.68,10,6
156,堡林,2021-07-05 14:00,20.2,2.4,99,0,0.47,10,8
156,堡林,2021-07-05 15:00,21,1.2,99,0,0.55,10,7
156,堡林,2021-07-05 16:00,20.7,1.2,99,0,0.64,10,7
156,堡林,2021-07-05 17:00,20.9,1.6,99,0,0.35,10,9
156,堡林,2021-07-05 18:00,20.8,1,99,0,0.18,10,7
156,堡林,2021-07-05 19:00,21,1.1,99,0,0.1,10,7
156,堡林,2021-07-05 20:00,21.6,0.7,99,0,0.07,10,7
156,堡林,2021-07-05 21:00,22.6,2.8,99,,,10,7
156,堡林,2021-07-05 22:00,23,2.8,99,,,10,8
156,堡林,2021-07-05 23:00,22.7,2.6,99,,,10,6
156,堡林,2021-07-06 0:00,22.8,1.6,99,,,10,8
156,堡林,2021-07-06 1:00,23,1.2,99,,,10,8
156,堡林,2021-07-06 2:00,23.2,0.3,99,,,10,8
156,堡林,2021-07-06 3:00,22.9,0.3,99,,,10,9
156,堡林,2021-07-06 4:00,22.9,0.4,99,,,10,8
156,堡林,2021-07-06 5:00,22.7,1.9,99,,,10,8
156,堡林,2021-07-06 6:00,21.4,0.7,99,0,0.06,10,9
156,堡林,2021-07-06 7:00,21.5,0.9,99,0,0.09,10,8
156,堡林,2021-07-06 8:00,21.7,1,99,0,0.09,10,8
156,堡林,2021-07-06 9:00,21.5,1.8,99,0,0.1,10,4
156,堡林,2021-07-06 10:00,21.7,0.6,99,0,0.15,10,5
156,堡林,2021-07-06 11:00,22.4,0.2,99,0,0.4,10,8
156,堡林,2021-07-06 12:00,22.6,0,99,0,0.55,10,5
156,堡林,2021-07-06 13:00,22.6,0.7,99,0,0.38,10,7
156,堡林,2021-07-06 14:00,22.6,1.1,99,0,0.15,10,7
156,堡林,2021-07-06 15:00,23.5,0.9,99,0,0.38,10,9
156,堡林,2021-07-06 16:00,23.4,0.9,99,0,0.3,10,8
156,堡林,2021-07-06 17:00,24,1.6,99,0,0.24,10,8
156,堡林,2021-07-06 18:00,24.2,1.3,99,0,0.17,10,8
156,堡林,2021-07-06 19:00,24.1,1.5,99,0,0.14,10,9
156,堡林,2021-07-06 20:00,23.8,1.3,99,0,0.07,10,9
156,堡林,2021-07-06 21:00,24,0.9,99,,,10,8
156,堡林,2021-07-06 22:00,24.1,2.2,99,,,10,9
156,堡林,2021-07-06 23:00,24.4,1.6,99,,,10,9
156,堡林,2021-07-07 0:00,24.3,0.8,99,,,10,9
156,堡林,2021-07-07 1:00,24.2,2.1,99,,,10,6
156,堡林,2021-07-07 2:00,24.4,3.1,99,,,10,9
156,堡林,2021-07-07 3:00,24.6,3.1,99,,,10,9
156,堡林,2021-07-07 4:00,24.7,2.4,99,,,10,8
156,堡林,2021-07-07 5:00,24.7,3,99,,,10,6
156,堡林,2021-07-07 6:00,24.8,2.3,99,0,0.07,10,8
156,堡林,2021-07-07 7:00,25,2.5,99,0,0.15,10,8
156,堡林,2021-07-07 8:00,25.3,1.7,99,0,0.26,10,8
156,堡林,2021-07-07 9:00,25.5,2.5,99,0,0.36,10,8
156,堡林,2021-07-07 10:00,25.6,2.2,99,0,0.61,10,9
156,堡林,2021-07-07 11:00,25.8,1.3,99,0,0.37,10,8
156,堡林,2021-07-07 12:00,25.8,0.4,99,0,0.44,10,9
156,堡林,2021-07-07 13:00,26.6,0.2,99,0,0.93,10,9
156,堡林,2021-07-07 14:00,27.7,1.3,99,0.1,1.56,10,9
156,堡林,2021-07-07 15:00,25.2,4.5,99,0,0.43,10,9
156,堡林,2021-07-07 16:00,26.3,1.2,99,0,0.74,10,3
156,堡林,2021-07-07 17:00,26.5,0.2,99,0,0.46,10,7
156,堡林,2021-07-07 18:00,26,0,99,0,0.33,10,3
156,堡林,2021-07-07 19:00,25.6,0,99,0,0.22,10,8
156,堡林,2021-07-07 20:00,25.2,0,99,0,0.07,10,7
156,堡林,2021-07-07 21:00,25.2,0.1,99,,,10,3
156,堡林,2021-07-07 22:00,25.1,1.8,99,,,6,6
156,堡林,2021-07-07 23:00,25,1.1,99,,,10,9
156,堡林,2021-07-08 0:00,24.8,1.2,99,,,10,8
156,堡林,2021-07-08 1:00,24.6,3.2,99,,,10,9
156,堡林,2021-07-08 2:00,24.4,1.9,99,,,10,10
156,堡林,2021-07-08 3:00,24.3,1.8,99,,,10,10
156,堡林,2021-07-08 4:00,24.3,1,99,,,10,10
156,堡林,2021-07-08 5:00,24.3,0.9,99,,,10,9
156,堡林,2021-07-08 6:00,23.4,0.3,99,0,0.06,10,8
156,堡林,2021-07-08 7:00,23.5,0.3,99,0,0.12,10,7
156,堡林,2021-07-08 8:00,23.5,1.3,99,0,0.21,10,10
156,堡林,2021-07-08 9:00,24,1,99,0,0.45,10,4
156,堡林,2021-07-08 10:00,24.8,0.8,99,0,0.73,10,8
156,堡林,2021-07-08 11:00,25.9,0.6,99,0,0.93,10,3
156,堡林,2021-07-08 12:00,27.2,0,96,0.1,1.81,10,6
156,堡林,2021-07-08 13:00,26.3,1.4,97,0,1.14,10,8
156,堡林,2021-07-08 14:00,27.1,1.9,97,0,0.96,10,8
156,堡林,2021-07-08 15:00,28,1.7,92,0.1,1.49,9,4
156,堡林,2021-07-08 16:00,28.3,1.9,91,0.1,1.46,8,8
156,堡林,2021-07-08 17:00,28,1.4,91,0.4,1.38,9,9
156,堡林,2021-07-08 18:00,27.1,1.7,94,0.1,0.61,8,8
156,堡林,2021-07-08 19:00,26.6,2,94,0,0.21,9,7
156,堡林,2021-07-08 20:00,26,2.1,95,0,0.1,10,5
156,堡林,2021-07-08 21:00,25.7,0.2,97,,,9,9
156,堡林,2021-07-08 22:00,25.1,1.3,97,,,10,1
156,堡林,2021-07-08 23:00,24.9,0.5,98,,,10,2
156,堡林,2021-07-09 0:00,24.7,0.5,99,,,10,6
156,堡林,2021-07-09 1:00,24.4,0.2,99,,,10,8
156,堡林,2021-07-09 2:00,24.2,0.2,99,,,10,8
156,堡林,2021-07-09 3:00,24.3,0.3,99,,,10,7
156,堡林,2021-07-09 4:00,24.2,0.3,99,,,10,8
156,堡林,2021-07-09 5:00,23.6,0.2,99,,,10,9
156,堡林,2021-07-09 6:00,23.6,0.2,99,0,0.06,10,5
156,堡林,2021-07-09 7:00,23.7,0,99,0,0.15,10,6
156,堡林,2021-07-09 8:00,23.8,0.1,99,0,0.2,9,9
156,堡林,2021-07-09 9:00,24.5,0.8,99,0,0.7,8,8
156,堡林,2021-07-09 10:00,25.6,1,98,0.4,1.64,9,9
156,堡林,2021-07-09 11:00,26.2,1,97,0,1.25,9,9
156,堡林,2021-07-09 12:00,27.5,1.5,95,0.4,2.01,9,9
156,堡林,2021-07-09 13:00,28.2,1.2,83,0.5,1.99,8,8
156,堡林,2021-07-09 14:00,29.5,2.1,76,0.8,2.86,6,6
156,堡林,2021-07-09 15:00,28.5,1.8,85,0.7,2.32,7,7
156,堡林,2021-07-09 16:00,28.7,2.3,79,0.3,1.22,5,5
156,堡林,2021-07-09 17:00,30,2.7,73,0.6,1.51,5,5
156,堡林,2021-07-09 18:00,28.1,3.1,82,0.7,1.25,3,3
156,堡林,2021-07-09 19:00,27.3,2.6,89,0.3,0.47,2,2
156,堡林,2021-07-09 20:00,25.9,2,95,0,0.14,1,1
156,堡林,2021-07-09 21:00,25.3,3.2,97,,,6,6
156,堡林,2021-07-09 22:00,24.8,2.5,99,,,2,2
156,堡林,2021-07-09 23:00,24.7,3,99,,,5,5
156,堡林,2021-07-10 0:00,24.7,1.2,99,,,7,7
156,堡林,2021-07-10 1:00,24.2,2,99,,,6,6
156,堡林,2021-07-10 2:00,23.9,2.7,99,,,5,2
156,堡林,2021-07-10 3:00,23.9,1.4,99,,,7,7
156,堡林,2021-07-10 4:00,24.1,0.9,99,,,8,8
156,堡林,2021-07-10 5:00,24,1.3,98,,,9,9
156,堡林,2021-07-10 6:00,24.1,0.2,99,0,0.07,9,9
156,堡林,2021-07-10 7:00,24.5,0,98,0,0.24,9,9
156,堡林,2021-07-10 8:00,25.7,0.7,96,0.1,0.63,8,8
156,堡林,2021-07-10 9:00,26.5,0.8,94,0.4,1.34,7,7
156,堡林,2021-07-10 10:00,26.8,1.5,89,0.5,1.64,8,8
156,堡林,2021-07-10 11:00,27.8,2.5,85,0.2,1.36,8,8
156,堡林,2021-07-10 12:00,29.3,1.8,75,0.8,2.75,6,6
156,堡林,2021-07-10 13:00,30.1,3.2,77,0.7,2.7,6,6
156,堡林,2021-07-10 14:00,30.1,3.8,71,0.8,2.94,6,6
156,堡林,2021-07-10 15:00,29.5,4.2,79,0.7,2.3,7,7
156,堡林,2021-07-10 16:00,28.4,4.4,85,0.1,0.96,7,7
156,堡林,2021-07-10 17:00,29.2,3.9,82,0.6,1.4,7,7
156,堡林,2021-07-10 18:00,27.6,3.7,88,0,0.63,7,7
156,堡林,2021-07-10 19:00,27,2.8,92,0,0.18,5,5
156,堡林,2021-07-10 20:00,26.1,2.4,95,0,0.1,5,5
156,堡林,2021-07-10 21:00,25.5,1.4,97,,,2,2
156,堡林,2021-07-10 22:00,25.2,2.7,96,,,1,1
156,堡林,2021-07-10 23:00,25,1.4,95,,,2,2
156,堡林,2021-07-11 0:00,24.7,0.9,96,,,0,0
156,堡林,2021-07-11 1:00,23.9,1,96,,,1,1
156,堡林,2021-07-11 2:00,23.9,0.2,95,,,6,3
156,堡林,2021-07-11 3:00,23.5,0.1,95,,,1,1
156,堡林,2021-07-11 4:00,23.5,2.4,98,,,1,1
156,堡林,2021-07-11 5:00,23.5,1.9,97,,,3,3
156,堡林,2021-07-11 6:00,23.6,0.7,96,0,0.07,6,6
156,堡林,2021-07-11 7:00,24.6,1.3,94,0,0.17,8,8
156,堡林,2021-07-11 8:00,24.9,1.8,94,0,0.21,8,8
156,堡林,2021-07-11 9:00,26.2,0.9,92,0,0.72,6,6
156,堡林,2021-07-11 10:00,27.1,0.9,91,0.2,1.36,8,8
156,堡林,2021-07-11 11:00,28.5,2.5,86,0.3,1.67,8,8
156,堡林,2021-07-11 12:00,29.1,1.9,85,0.5,2.11,8,8
156,堡林,2021-07-11 13:00,30.3,1.4,82,0.4,1.94,7,7
156,堡林,2021-07-11 14:00,30.2,2.3,81,0.9,2.51,7,3
156,堡林,2021-07-11 15:00,31.4,2.8,73,0.8,2.62,7,3
156,堡林,2021-07-11 16:00,30.5,2.6,79,0.7,2.01,8,2
156,堡林,2021-07-11 17:00,30,2.2,83,0.2,1.19,8,1
156,堡林,2021-07-11 18:00,29.3,2.4,89,0,0.64,7,3
156,堡林,2021-07-11 19:00,28.6,2.3,94,0,0.33,9,2
156,堡林,2021-07-11 20:00,28.1,1.5,95,0,0.11,8,1
156,堡林,2021-07-11 21:00,27.5,1,96,,,8,8
156,堡林,2021-07-11 22:00,27,0.9,97,,,10,6
156,堡林,2021-07-11 23:00,26.8,0.6,97,,,10,4
156,堡林,2021-07-12 0:00,26.6,1.1,98,,,6,6
156,堡林,2021-07-12 1:00,26,1.7,99,,,5,4
156,堡林,2021-07-12 2:00,25.8,1.3,99,,,6,6
156,堡林,2021-07-12 3:00,25.2,0.7,99,,,6,0
156,堡林,2021-07-12 4:00,25.2,1.2,99,,,8,8
156,堡林,2021-07-12 5:00,25.9,0.2,98,,,7,7
156,堡林,2021-07-12 6:00,26.1,0.7,97,0,0.06,7,7
156,堡林,2021-07-12 7:00,26.3,0,97,0,0.18,8,8
156,堡林,2021-07-12 8:00,26.6,2.2,96,0,0.4,10,8
156,堡林,2021-07-12 9:00,27.6,1.5,94,0,0.78,8,7
156,堡林,2021-07-12 10:00,28.5,1.7,86,0.4,1.61,8,5
156,堡林,2021-07-12 11:00,29.6,0.9,82,0.6,2.06,7,5
156,堡林,2021-07-12 12:00,30.6,1.1,75,0.8,2.66,7,7
156,堡林,2021-07-12 13:00,31.6,2.1,68,0.7,2.7,7,7
156,堡林,2021-07-12 14:00,31.4,2,73,0.8,2.66,6,6
156,堡林,2021-07-12 15:00,31.6,3.1,77,0.7,2.4,7,5
156,堡林,2021-07-12 16:00,31.1,3,77,1,2.5,7,5
156,堡林,2021-07-12 17:00,30.3,3.2,79,0.9,1.73,6,2
156,堡林,2021-07-12 18:00,29.5,2.6,84,0.4,0.8,5,3
156,堡林,2021-07-12 19:00,29,3.2,83,0,0.47,8,6
156,堡林,2021-07-12 20:00,28.2,3,86,0,0.15,7,0
156,堡林,2021-07-12 21:00,27.8,2.8,84,,,6,0
156,堡林,2021-07-12 22:00,27.2,1.5,86,,,7,0
156,堡林,2021-07-12 23:00,27,2.1,86,,,4,0
156,堡林,2021-07-13 0:00,26.5,2,90,,,6,0
156,堡林,2021-07-13 1:00,26.5,2.4,90,,,7,7
156,堡林,2021-07-13 2:00,26.4,2.8,93,,,4,4
156,堡林,2021-07-13 3:00,26.3,2,94,,,0,0
156,堡林,2021-07-13 4:00,26,2,94,,,3,3
156,堡林,2021-07-13 5:00,25.9,2,95,,,7,7
156,堡林,2021-07-13 6:00,25.6,1.1,96,0,0.09,6,2
156,堡林,2021-07-13 7:00,26.3,0.8,95,0.6,0.5,5,2
