,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,load_flag
210514,787.4,772.5,748.1,713.6,709.4,709.4,717.0,749.1,825.3,917.0,999.3,1015.5,993.9,1028.5,1051.0,1056.6,984.8,931.4,863.7,757.2,741.7,711.5,670.0,649.4,0
210515,685.1,684.0,662.2,640.8,625.3,639.0,646.9,640.9,674.8,726.2,790.1,810.1,809.1,826.5,852.2,840.2,803.1,788.8,757.1,682.6,687.9,652.9,631.6,614.3,1
210516,578.6,588.8,566.3,552.9,535.7,547.9,545.4,521.5,531.0,538.9,576.3,594.0,625.8,651.4,667.8,667.7,649.4,658.9,668.0,667.0,686.0,664.1,657.8,639.7,1
210517,588.2,570.5,563.0,549.8,537.7,537.3,548.3,538.7,617.7,738.3,804.4,828.9,829.4,841.5,848.4,859.1,880.5,875.7,828.5,824.1,777.8,781.6,752.5,739.5,0
210518,723.5,674.3,669.0,637.3,642.1,636.4,659.2,636.2,687.2,784.9,821.8,834.2,829.0,880.6,921.0,898.4,916.9,893.3,879.2,774.3,751.3,765.3,746.0,727.3,0
210519,724.4,684.6,691.7,671.8,658.4,637.0,649.6,623.0,660.2,672.9,722.6,710.3,746.7,783.7,820.1,814.8,817.5,808.9,799.1,776.8,767.6,784.3,744.8,750.0,0
210520,718.0,708.1,712.1,710.6,659.7,684.6,673.7,697.2,712.1,793.7,805.5,806.0,811.8,839.1,849.6,887.4,894.1,853.1,821.0,785.4,762.4,760.4,778.5,720.2,0
210521,707.4,668.3,660.9,656.7,621.7,639.3,660.7,635.1,677.6,756.4,806.0,784.0,779.1,814.8,845.9,840.6,867.1,846.8,813.7,768.8,745.5,730.5,725.4,687.1,0
210522,684.2,649.0,664.0,607.5,640.9,623.2,620.8,594.2,635.0,683.2,676.1,697.5,700.3,691.4,722.8,714.2,716.7,760.6,739.8,746.1,718.6,722.0,714.0,697.5,1
210523,667.0,633.9,618.1,619.4,602.5,605.6,624.3,615.4,632.1,658.8,696.2,700.3,720.2,730.0,788.5,813.8,796.1,817.5,806.6,791.9,775.9,743.1,747.2,740.4,1
210524,740.9,700.1,684.2,671.5,682.3,654.0,682.6,668.2,730.9,834.3,871.0,886.2,885.8,910.3,990.4,991.5,968.4,911.8,854.5,823.7,834.9,816.2,789.4,773.3,0
210525,760.9,775.2,712.8,684.5,665.5,662.8,671.3,654.5,744.0,811.9,859.8,845.2,833.2,882.2,909.3,909.1,896.3,900.7,873.1,822.9,784.2,802.7,787.3,773.6,0
210526,731.1,708.8,682.2,664.0,653.0,658.1,661.6,665.4,739.8,802.6,872.5,891.0,911.5,910.4,923.7,928.9,954.9,890.0,882.1,816.8,811.1,801.0,781.9,782.1,0
210527,733.1,718.2,711.9,691.1,689.8,672.1,695.8,694.3,747.8,802.7,845.3,842.8,848.4,902.3,899.8,934.0,897.6,906.4,905.8,832.7,814.8,811.1,807.3,767.1,0
210528,729.6,707.4,693.5,688.1,670.0,652.2,635.9,677.6,766.1,825.4,882.1,866.7,869.9,868.1,914.0,933.3,890.8,877.4,811.6,759.2,731.0,739.1,702.5,708.5,0
210529,723.3,694.3,663.2,657.4,666.2,658.8,648.0,678.2,645.5,684.6,727.7,751.2,736.3,745.2,768.1,801.9,787.0,763.3,785.6,753.3,781.4,765.1,726.1,732.8,1
210530,690.5,680.1,676.3,692.4,656.6,644.8,640.1,646.5,649.7,679.8,704.1,734.7,754.8,782.9,809.0,834.0,813.9,831.4,805.3,788.4,782.9,771.5,776.2,747.5,1
210531,688.6,667.1,682.2,701.7,649.7,644.0,636.7,634.8,652.9,681.1,702.8,734.5,760.1,790.6,812.9,843.5,819.4,839.4,812.3,792.5,784.4,773.6,779.9,756.6,0
210601,823.9,793.9,787.2,780.8,727.2,737.9,722.6,770.5,867.4,904.9,948.7,957.2,998.1,1013.0,1031.4,1029.8,1047.9,1038.5,979.7,915.1,893.1,886.1,878.1,858.6,0
210602,829.1,773.5,762.3,761.0,746.4,735.7,744.5,749.2,855.6,947.5,980.1,980.3,1024.1,1042.0,1038.8,1084.9,1065.4,1026.1,965.8,913.8,939.1,885.6,880.9,846.5,0
210603,834.4,810.5,790.1,790.3,754.0,759.9,790.9,805.6,808.5,951.9,956.2,965.9,963.3,1007.7,1019.8,1021.7,1034.9,1013.1,971.3,920.0,939.2,890.2,874.0,867.7,0
210604,823.8,797.0,788.9,772.2,739.4,757.2,727.5,763.7,825.4,906.0,923.1,952.4,926.4,991.1,990.9,999.4,989.6,955.9,923.9,841.5,854.1,850.1,794.7,784.9,0
210605,744.1,751.8,744.8,712.9,729.2,681.9,695.9,702.5,704.8,756.4,777.7,798.5,865.9,831.5,857.3,841.1,850.6,899.4,827.6,843.5,831.3,843.2,842.8,831.4,1
210606,786.9,752.3,743.4,741.9,717.0,715.8,708.1,723.3,751.0,762.1,770.0,765.0,799.8,853.6,827.5,831.0,869.5,832.9,843.1,819.7,835.9,820.0,814.4,779.0,1
210607,774.4,734.6,733.5,742.9,699.8,685.9,692.8,697.0,811.9,923.6,964.8,958.8,979.0,1016.0,1051.1,1033.7,1055.0,1045.7,996.0,969.3,976.2,940.4,921.2,871.1,0
210608,841.2,814.9,775.0,758.3,765.7,763.1,774.5,790.5,899.7,981.7,1008.2,1038.9,1037.2,1121.6,1133.5,1163.7,1125.4,1123.9,1099.2,1026.5,1005.1,984.3,956.5,929.7,0
210609,884.2,834.3,807.8,822.7,800.8,762.0,785.0,790.9,900.9,1005.7,1045.2,1039.0,1128.3,1128.4,1177.9,1204.6,1172.8,1134.0,1071.8,1007.0,1010.6,982.2,962.1,923.4,0
210610,886.6,881.5,840.9,804.8,756.4,775.5,778.9,814.3,928.0,1026.9,1046.3,1072.2,1048.8,1120.7,1137.4,1095.9,1070.1,1074.3,996.1,982.0,951.1,916.6,911.9,848.5,0
210611,804.3,768.9,751.8,758.2,774.7,740.7,755.5,781.6,874.6,977.9,1050.8,1069.3,1057.2,1105.5,1115.4,1103.9,1099.2,1078.0,1039.9,986.3,954.8,951.5,887.2,889.8,0
210612,875.9,827.0,807.7,816.4,844.0,771.4,777.7,766.8,821.2,845.2,867.1,925.1,907.6,921.6,985.4,985.8,970.3,948.0,944.0,957.1,928.1,956.4,911.7,888.7,1
210613,877.2,838.3,801.6,795.7,803.3,747.9,759.0,748.0,781.0,798.6,839.2,862.5,891.4,905.9,913.9,1002.1,999.9,940.2,941.8,948.2,939.8,938.9,912.6,878.0,1
210614,874.8,837.2,796.3,786.1,782.2,742.1,755.5,739.0,767.2,805.0,854.6,879.1,911.6,929.5,898.7,1020.5,1022.1,955.9,954.5,948.1,944.5,932.5,915.1,875.6,0
210615,871.5,831.6,790.9,776.6,758.0,736.1,753.0,738.8,776.8,826.8,871.1,901.3,935.6,953.3,916.2,1039.7,1044.4,979.2,967.5,952.1,949.1,934.6,918.5,875.9,0
210616,867.5,823.1,785.7,768.0,733.4,730.7,751.9,745.3,803.3,859.4,889.0,927.4,962.1,977.0,957.2,1059.3,1066.3,1007.4,980.8,959.2,953.7,943.0,922.5,878.3,0
210617,863.3,813.6,780.6,760.6,711.4,726.6,752.1,756.5,840.2,898.5,908.7,956.0,989.6,1000.8,1012.7,1079.2,1087.4,1037.7,994.3,968.0,958.1,955.3,926.9,882.0,0
210618,859.0,804.7,775.7,755.2,694.6,724.9,753.9,770.4,880.9,939.5,930.5,985.3,1016.6,1024.6,1073.6,1099.0,1107.2,1067.6,1008.2,977.4,962.3,969.2,931.4,886.3,0
210619,855.1,798.1,771.3,752.3,685.8,726.3,757.3,784.8,919.0,978.1,954.5,1013.9,1041.6,1048.4,1130.9,1118.5,1125.0,1094.2,1022.3,986.2,966.4,982.1,935.8,890.3,1
210620,851.9,795.6,767.2,752.5,687.9,731.6,762.6,797.9,947.9,1009.7,981.3,1040.2,1063.2,1072.1,1175.5,1137.4,1140.5,1114.9,1036.6,993.1,970.3,991.9,939.9,893.4,1
210621,849.6,798.8,763.7,756.3,703.5,741.8,769.8,807.5,961.2,1029.9,1011.0,1062.6,1079.9,1095.8,1198.4,1155.5,1153.1,1127.1,1051.3,997.0,974.0,996.2,943.3,894.8,0
210622,848.5,809.5,760.8,764.4,735.5,757.7,779.1,811.6,952.3,1034.2,1043.9,1079.5,1090.3,1119.4,1190.4,1172.5,1162.3,1127.9,1066.2,996.6,977.5,992.5,945.9,893.7,0
210623,875.7,830.4,815.8,803.6,783.5,778.0,798.9,800.8,922.2,1003.6,1095.2,1092.0,1095.3,1142.6,1117.9,1111.8,1100.2,1085.1,1087.9,976.0,978.6,933.0,913.7,887.0,0
210624,859.9,846.6,824.9,807.0,826.8,796.5,794.6,836.3,903.5,1032.3,1075.8,1095.1,1096.0,1093.2,1127.8,1129.5,1113.0,1082.3,1022.9,985.9,958.8,956.9,941.3,892.4,0
210625,869.9,825.5,808.3,786.7,760.1,769.4,783.5,788.1,950.7,1075.9,1150.6,1155.1,1107.9,1122.7,1185.8,1175.8,1142.9,1085.5,1047.0,976.5,937.5,896.3,869.6,853.7,0
210626,841.4,823.5,824.1,813.3,782.2,777.7,793.5,755.1,803.3,849.5,866.9,904.3,931.1,924.8,924.7,929.5,925.8,927.4,904.5,918.9,940.1,872.6,865.1,873.9,1
210627,862.0,828.8,809.0,788.8,800.0,804.0,766.5,784.9,806.6,823.7,838.2,852.4,884.5,907.9,937.6,966.3,976.6,950.5,946.6,959.4,924.8,893.4,916.7,894.6,1
210628,883.4,910.3,820.9,845.2,804.1,804.4,830.1,822.0,1055.9,1115.5,1198.6,1234.2,1228.3,1277.9,1278.4,1287.6,1203.8,1164.1,1103.1,1054.9,1019.8,991.0,977.8,963.0,0
210629,895.9,878.6,867.5,895.1,812.3,829.1,816.1,838.2,1012.3,1112.4,1147.0,1149.3,1164.7,1214.9,1260.4,1243.3,1304.7,1220.0,1135.0,1079.9,1043.2,1001.2,988.2,971.4,0
210630,906.5,874.8,882.3,921.6,816.7,841.5,810.1,850.9,1007.7,1113.1,1144.6,1146.4,1164.6,1211.7,1260.2,1241.9,1310.1,1233.6,1147.1,1080.8,1053.7,1004.0,993.4,974.9,0
210701,950.3,932.3,955.0,910.8,890.9,873.6,859.1,891.6,1105.4,1215.0,1222.0,1241.0,1248.6,1269.1,1254.6,1283.5,1277.6,1309.4,1230.1,1109.6,1102.9,1057.0,1033.3,1024.4,0
210702,1009.5,951.5,941.1,918.8,888.3,899.0,926.1,978.7,1059.6,1151.6,1192.9,1217.2,1241.2,1240.0,1252.5,1301.3,1285.1,1263.4,1162.4,1108.5,1050.8,1034.1,989.9,992.1,0
210703,961.5,898.8,915.3,896.3,865.8,854.8,876.9,893.4,893.3,939.7,929.0,912.8,911.8,914.3,922.3,954.8,952.0,962.7,997.0,1008.6,975.5,952.3,965.7,940.0,1
210704,967.9,964.4,926.6,896.5,886.5,872.9,875.1,856.9,887.8,884.7,910.9,936.8,909.6,963.8,960.7,999.2,1053.5,1016.2,1007.7,963.6,997.5,966.3,952.1,933.7,1
210705,903.7,897.9,874.3,865.1,876.9,847.7,856.8,892.5,1042.4,1166.5,1154.2,1159.3,1130.9,1124.0,1134.3,1178.8,1141.6,1102.5,999.0,974.3,977.3,991.0,948.7,976.3,0
210706,926.9,916.2,879.8,884.1,873.1,867.0,867.5,879.9,991.8,1087.6,1118.6,1172.1,1186.6,1155.1,1202.8,1189.0,1208.3,1212.9,1077.6,1085.2,1079.0,1062.4,1044.8,998.7,0
210707,993.0,942.9,923.7,920.3,928.4,919.4,939.9,951.0,1102.6,1203.8,1274.0,1312.8,1291.2,1283.4,1328.0,1332.2,1319.2,1262.4,1202.4,1128.6,1089.4,1120.1,1075.9,1071.4,0
210708,1055.2,989.2,976.7,973.1,944.3,928.4,887.9,921.6,1031.3,1116.0,1107.3,1210.7,1206.0,1202.7,1261.7,1242.8,1219.6,1207.0,1140.5,1060.9,1057.2,1027.8,1043.0,1019.6,0
210709,1009.9,951.7,913.0,899.2,872.1,869.1,886.0,889.7,1046.4,1144.6,1173.7,1173.6,1195.8,1215.8,1259.4,1260.1,1234.7,1216.5,1104.8,1037.4,1009.9,961.2,967.1,964.1,0
210710,1023.6,931.4,907.3,915.7,885.5,886.1,908.6,880.6,924.1,917.4,931.9,943.5,992.3,989.1,1020.8,1023.2,1022.2,1048.1,1034.0,1009.9,977.0,1000.1,949.6,931.9,1
210711,915.8,907.3,873.7,878.5,876.7,842.1,845.8,851.2,869.5,906.5,912.9,933.9,933.1,976.9,1020.9,1036.8,1070.8,1061.9,1033.4,1030.7,1037.1,1003.2,975.8,963.8,1
210712,972.2,953.9,922.3,918.6,892.2,884.9,912.6,926.4,1107.6,1227.1,1251.6,1298.2,1289.4,1347.0,1361.5,1376.2,1357.2,1362.9,1299.7,1195.3,1221.8,1183.4,1136.8,1113.2,0
210713,1048.5,1050.1,1003.7,992.8,971.7,960.8,993.1,1025.8,1159.7,1255.8,1285.4,1300.9,1332.6,1317.0,1356.3,1383.2,1373.4,1303.4,1272.0,1172.3,1164.2,1137.6,1071.9,1101.5,0
210714,1020.3,985.5,1003.1,1000.1,971.7,953.5,958.6,977.6,1209.8,1305.0,1320.0,1334.7,1306.0,1338.1,1374.5,1409.4,1366.0,1332.4,1226.9,1156.7,1163.5,1144.8,1139.8,1063.5,0
210715,1062.1,988.5,956.4,943.3,946.0,942.0,1004.6,988.5,1115.6,1280.2,1311.9,1296.0,1277.7,1346.8,1383.4,1370.9,1378.1,1283.2,1201.0,1141.6,1143.9,1122.8,1095.4,1071.0,0
210716,1017.1,974.7,996.6,969.1,950.2,937.4,963.0,973.5,1169.1,1254.7,1293.5,1292.1,1283.9,1297.5,1380.5,1326.7,1296.6,1256.4,1152.1,1080.3,1038.2,1028.4,1008.7,997.7,0
210717,981.2,973.3,935.0,933.3,903.8,907.3,911.5,914.2,944.5,957.9,941.0,980.2,1012.8,1014.8,1020.6,1047.0,1041.7,1049.6,1041.0,1003.0,984.9,1005.3,998.1,954.8,1
210718,983.1,941.4,924.8,911.9,891.2,879.9,877.8,872.6,908.9,917.7,928.1,938.1,980.4,992.5,1020.4,1040.5,1031.1,1068.7,998.3,1022.6,1005.2,1051.1,1028.0,971.5,1
210719,953.0,981.1,946.1,938.1,914.9,893.5,916.1,1009.5,1091.3,1229.9,1263.1,1302.9,1287.6,1352.0,1403.0,1394.7,1376.1,1351.5,1247.7,1149.5,1162.7,1088.3,1042.8,1024.9,0
210720,1019.8,1000.2,992.7,976.1,961.9,941.4,979.1,1004.1,1218.0,1294.7,1330.2,1325.4,1312.0,1395.6,1411.5,1448.8,1363.3,1336.3,1306.3,1195.2,1199.1,1173.7,1100.7,1136.6,0
210721,1050.3,1001.7,988.1,957.5,945.3,911.1,935.8,969.8,1142.0,1270.4,1342.8,1352.5,1344.2,1358.9,1416.9,1488.4,1454.3,1388.8,1296.5,1209.1,1142.4,1143.2,1118.0,1083.5,0
210722,1062.5,1069.2,980.6,1026.2,984.1,939.7,950.3,1048.1,1158.5,1269.8,1356.0,1360.8,1348.8,1364.2,1419.5,1464.7,1417.8,1405.0,1318.0,1245.7,1207.2,1185.0,1153.2,1100.3,0
210723,1033.4,1051.1,1012.7,1004.7,979.6,954.3,967.6,967.1,1165.2,1300.3,1351.4,1409.9,1360.1,1398.5,1455.0,1472.0,1408.3,1407.6,1250.6,1175.9,1125.9,1117.3,1077.1,1072.1,0
210724,1061.9,1019.5,1051.4,974.7,995.3,980.0,969.1,976.9,1012.2,1064.5,1091.8,1073.5,1128.7,1144.0,1141.6,1149.7,1142.8,1158.9,1176.0,1128.2,1120.3,1098.0,1061.3,1038.0,1
210725,1027.5,1002.2,980.1,955.4,928.4,919.7,940.4,930.3,960.1,973.6,990.4,998.9,1053.9,1030.1,1105.5,1140.8,1168.0,1157.7,1142.5,1143.8,1082.0,1071.5,1057.5,1050.7,1
210726,1025.9,1015.8,1007.7,950.7,976.7,959.2,961.4,1025.6,1201.3,1315.9,1354.8,1362.8,1344.8,1414.9,1464.0,1449.5,1461.2,1427.8,1344.4,1233.8,1216.3,1168.2,1125.8,1100.9,0
210727,1127.7,1046.0,899.0,913.2,852.7,813.9,865.1,882.9,1058.0,1209.9,1234.1,1269.9,1315.8,1316.1,1434.4,1368.9,1407.2,1389.5,1275.1,1201.6,1211.8,1170.1,1139.8,1064.5,0
210728,1033.0,987.3,1010.0,991.0,947.4,960.5,933.3,976.2,1247.3,1293.0,1340.0,1361.2,1370.7,1342.6,1422.0,1401.1,1384.0,1338.4,1270.9,1193.4,1157.8,1149.6,1133.0,1072.5,0
210729,1099.9,1091.1,1001.2,1004.0,978.9,967.5,948.2,1034.0,1190.6,1321.5,1331.6,1375.8,1395.7,1428.4,1455.4,1417.3,1424.3,1415.9,1248.2,1164.7,1159.8,1172.7,1133.2,1089.2,0
210730,1043.7,994.3,973.9,943.8,972.4,904.0,925.4,1063.4,1214.7,1297.1,1322.9,1325.9,1313.8,1373.1,1386.6,1405.2,1359.9,1366.1,1204.2,1126.4,1093.6,1092.1,1052.1,1041.5,0
210731,1039.4,984.4,963.8,935.4,969.3,883.6,916.8,1081.7,1231.3,1275.8,1314.3,1284.2,1255.3,1334.9,1337.4,1393.9,1313.8,1330.0,1165.0,1092.3,1054.6,1061.0,1013.0,1030.7,1
210801,1018.7,1001.3,989.1,959.5,958.2,949.6,968.6,982.8,992.3,1029.4,1094.4,1061.3,1098.2,1113.0,1169.0,1143.5,1156.6,1125.0,1092.1,1103.1,1065.6,1088.5,1052.7,1026.9,1
210802,1008.6,1024.4,977.6,972.1,990.4,985.3,994.3,1037.3,1236.9,1355.4,1385.7,1382.8,1361.0,1404.0,1414.4,1430.9,1407.8,1438.2,1272.6,1190.8,1163.9,1154.1,1129.9,1045.6,0
210803,1041.7,1028.3,1006.3,1001.9,964.0,982.7,968.9,998.3,1116.0,1308.6,1376.5,1380.4,1354.1,1404.0,1468.0,1455.6,1464.8,1376.4,1334.7,1218.2,1213.7,1194.5,1159.4,1119.4,0
210804,1081.7,1024.3,1008.0,979.7,982.2,955.3,948.1,1016.4,1226.4,1343.3,1369.3,1405.6,1400.3,1449.9,1465.5,1444.1,1470.7,1427.8,1271.0,1205.3,1203.8,1157.8,1127.3,1070.1,0
210805,1045.0,1030.3,1056.6,995.8,984.8,938.5,964.9,1066.7,1200.6,1324.9,1387.6,1393.2,1399.6,1408.8,1445.2,1452.5,1476.8,1415.3,1313.4,1202.4,1218.7,1161.1,1145.2,1077.5,0
210806,1068.8,1033.4,1009.4,1031.3,983.3,972.8,968.8,1094.8,1204.3,1366.1,1405.0,1444.1,1439.7,1471.8,1466.4,1501.0,1492.6,1474.6,1136.4,1100.6,1060.6,1067.0,1036.2,991.8,0
210807,965.6,967.7,950.7,968.9,956.6,929.9,959.9,959.1,990.7,1010.2,1078.8,1091.2,1107.8,1145.6,1219.5,1192.7,1196.0,1205.3,1177.3,1109.6,1119.7,1079.8,1053.6,1060.4,1
210808,1062.0,1011.9,1028.7,979.7,960.3,926.9,943.9,971.4,972.8,1011.5,1038.2,1038.8,1045.5,1052.3,1104.3,1112.9,1154.9,1052.6,1065.6,1046.1,1057.2,1049.6,1040.7,1016.7,1
210809,997.3,1001.1,962.3,944.3,918.3,931.5,955.8,976.9,1161.0,1282.1,1328.1,1331.6,1330.0,1365.1,1374.4,1399.8,1383.4,1355.2,1282.1,1148.9,1137.2,1123.4,1077.0,1066.9,0
210810,1038.5,1031.0,992.7,982.5,980.1,954.0,984.4,1005.0,1147.7,1290.4,1342.0,1357.4,1339.4,1398.2,1493.3,1453.4,1425.0,1341.7,1266.8,1248.6,1180.9,1113.5,1104.5,1073.4,0
210811,1039.0,1003.8,973.2,937.4,931.2,915.8,936.3,960.1,1126.8,1281.4,1331.1,1306.4,1344.3,1363.2,1363.2,1373.9,1350.1,1316.3,1218.2,1166.4,1132.1,1106.1,1093.1,1071.2,0
210812,1039.3,1026.8,985.5,942.5,958.4,921.4,918.9,959.6,1115.9,1239.5,1295.4,1316.9,1289.4,1313.1,1374.7,1330.3,1317.6,1290.5,1195.0,1148.8,1115.3,1113.8,1092.9,1044.2,0
210813,1016.1,978.5,970.0,931.3,954.8,928.7,911.7,949.7,1061.1,1146.5,1168.4,1220.7,1213.6,1261.3,1289.2,1282.2,1248.3,1232.2,1136.4,1104.3,1085.2,1046.6,1072.0,1028.0,0
210814,996.3,1003.7,973.9,984.0,966.0,959.6,924.3,938.2,942.9,954.6,977.7,989.0,1009.0,1025.1,1017.7,1055.6,1050.6,1058.5,1114.2,1072.5,1001.5,969.4,955.2,930.1,1
210815,920.1,907.4,895.2,877.8,883.1,854.5,882.2,908.1,919.6,930.1,902.1,963.5,964.6,1014.6,1039.9,1042.7,1092.3,1073.6,1027.8,1005.5,1014.8,982.7,968.0,975.5,1
210816,959.1,955.3,954.0,960.1,923.6,916.1,886.0,925.1,934.9,998.4,1020.0,1054.1,1045.7,1046.7,1105.9,1104.6,1091.6,1095.0,1074.3,1067.2,1032.6,1046.8,1041.0,1016.4,0
210817,1001.4,974.6,968.2,925.2,904.3,910.6,896.7,911.3,1039.0,1214.0,1256.2,1250.1,1239.2,1299.2,1312.3,1355.7,1348.1,1354.2,1273.3,1175.9,1129.7,1118.9,1065.0,1066.7,0
210818,1027.8,997.2,984.1,927.7,898.1,913.5,919.6,951.3,1102.3,1242.9,1284.9,1283.9,1299.2,1331.2,1318.4,1285.0,1268.8,1206.1,1126.8,1064.9,1033.8,1015.1,998.4,970.2,0
210819,971.5,971.4,952.5,932.8,898.1,887.3,909.4,916.4,1050.6,1197.0,1248.9,1279.3,1258.4,1289.6,1274.3,1289.7,1261.9,1211.9,1120.3,1094.5,1086.8,1027.8,995.2,1007.7,0
210820,944.6,901.0,887.5,879.8,879.9,868.5,853.0,925.3,1079.5,1193.7,1261.0,1253.0,1264.2,1255.3,1318.5,1339.9,1338.0,1252.8,1155.6,1069.4,1015.1,1002.4,993.1,948.0,0
210821,956.1,946.0,929.7,898.0,904.9,891.7,874.2,876.2,912.2,918.1,928.3,956.0,956.1,1023.7,1021.3,1086.6,1040.5,1057.6,1051.9,1028.2,1006.7,998.4,969.8,958.1,1
210822,932.7,962.4,947.3,961.1,911.5,888.6,890.5,880.9,932.4,959.2,950.6,981.9,998.2,995.7,1079.6,1063.5,1097.8,1097.6,1073.9,1016.8,1045.4,1023.8,969.3,991.4,1
210823,957.9,939.3,979.4,933.7,900.6,921.0,920.4,945.7,1123.8,1180.4,1261.5,1288.3,1262.3,1342.3,1316.7,1324.6,1348.5,1312.5,1166.2,1083.4,1047.5,1015.2,1010.3,986.3,0
210824,949.8,990.0,923.5,934.5,902.3,894.3,888.3,877.4,990.9,1226.6,1260.0,1279.9,1311.9,1353.8,1351.7,1337.1,1348.6,1342.3,1257.4,1167.2,1121.9,1089.8,1075.5,1038.7,0
210825,1003.9,980.8,984.4,956.3,968.5,934.0,933.7,940.9,1133.9,1234.1,1258.9,1295.1,1296.1,1337.0,1329.3,1320.9,1306.2,1373.1,1256.6,1139.1,1147.1,1102.2,1087.5,1053.1,0
210826,1064.9,1019.2,1035.6,1001.0,940.6,954.8,945.7,949.2,1110.5,1243.3,1287.3,1275.7,1273.3,1293.0,1324.6,1361.4,1351.0,1316.5,1235.3,1127.4,1100.5,1091.4,1080.0,980.8,0
210827,996.3,959.6,941.9,926.9,909.4,912.3,907.4,941.5,1031.3,1227.1,1301.3,1324.6,1353.6,1314.4,1314.2,1314.3,1284.1,1220.2,1089.3,997.9,976.8,974.5,931.1,926.3,0
210828,911.2,904.2,895.3,879.7,897.3,879.1,867.4,877.3,873.4,963.0,981.1,983.0,966.5,1002.5,1061.7,1065.4,1051.6,1049.6,1034.2,1036.4,989.7,1011.5,982.5,942.1,1
210829,948.2,930.1,890.9,903.8,939.2,895.0,901.4,908.4,941.0,952.0,885.1,956.3,970.7,985.3,1046.3,1042.3,1076.9,1077.8,1079.3,1029.2,1028.5,996.6,969.9,964.7,1
210830,936.4,913.2,903.5,886.8,879.5,898.6,891.1,894.7,1076.9,1253.6,1283.0,1339.7,1290.9,1345.9,1348.3,1355.8,1369.0,1365.6,1249.0,1087.3,1112.1,1078.9,1067.4,1019.6,0
210831,931.3,906.0,913.7,878.0,857.3,901.8,885.7,885.9,1128.9,1304.2,1350.6,1388.3,1384.3,1438.4,1418.7,1456.8,1474.3,1427.5,1275.0,1099.3,1128.1,1102.3,1081.4,1049.2,0
210901,1005.3,958.3,961.9,935.1,941.9,955.7,950.9,997.8,1095.7,1245.1,1297.6,1286.2,1322.3,1332.7,1327.9,1359.8,1321.7,1281.3,1141.8,1084.1,1077.2,1068.8,1017.1,997.7,0
210902,957.5,921.1,889.5,883.5,875.2,874.3,885.6,889.2,1052.5,1180.8,1196.1,1224.2,1190.7,1199.7,1229.0,1196.5,1165.4,1206.1,1115.9,1066.7,1065.5,1029.0,996.7,958.0,0
210903,952.8,911.7,896.2,881.7,875.2,867.9,860.9,877.5,978.7,1050.4,1092.4,1140.6,1166.8,1174.4,1211.1,1226.1,1277.9,1228.2,1128.0,1088.8,1037.9,1032.3,962.7,943.9,0
210904,922.3,904.8,867.0,881.1,859.3,835.0,821.5,855.2,836.7,910.1,961.8,966.5,955.4,996.2,1030.1,1036.5,1060.9,1015.9,996.7,961.4,964.6,959.2,938.3,953.0,1
210905,914.5,894.0,892.0,852.1,868.3,839.7,831.4,835.6,823.2,840.4,860.2,859.7,917.8,892.4,938.0,956.8,956.8,946.0,903.6,899.5,895.6,892.6,875.8,854.7,1
210906,849.9,834.1,821.6,780.7,773.9,759.5,762.9,798.9,850.5,971.3,999.5,1045.6,1063.7,1071.0,1090.9,1115.0,1105.7,1065.8,1037.1,984.3,961.1,981.8,936.8,911.7,0
210907,868.2,895.2,849.0,818.3,792.6,807.8,817.6,846.6,951.5,1110.7,1086.5,1109.8,1105.3,1171.5,1175.6,1227.8,1161.7,1155.7,1083.9,1012.9,985.8,956.3,954.7,904.6,0
210908,884.5,858.0,843.5,815.0,802.6,793.4,800.5,812.1,911.0,1043.2,1113.0,1097.0,1117.8,1127.7,1147.0,1159.3,1179.7,1134.0,1082.3,996.7,951.2,950.3,915.2,887.2,0
210909,852.7,839.1,826.7,836.0,801.4,775.4,781.2,784.5,953.7,1008.6,1100.7,1101.8,1101.7,1141.5,1162.1,1181.3,1181.9,1166.0,1090.1,1025.9,1046.7,978.6,996.3,908.8,0
210910,910.2,890.4,886.0,850.8,840.9,829.5,825.8,869.1,940.3,1061.4,1079.4,1079.8,1073.7,1125.5,1146.2,1149.2,1161.8,1132.8,1060.9,976.7,960.0,941.0,934.2,923.4,0
210911,853.5,846.6,843.0,832.9,864.2,821.6,825.9,817.5,816.5,883.5,914.6,920.9,987.5,969.5,983.3,1047.1,1078.7,1043.1,1012.9,1007.0,984.6,953.5,926.7,915.5,1
210912,900.7,891.3,888.3,861.1,861.7,841.0,853.4,838.7,829.9,898.7,942.1,950.3,951.1,975.5,1002.1,1039.6,1060.2,1046.8,1041.5,1003.3,990.6,986.2,970.1,927.9,1
210913,897.9,886.3,879.6,854.8,867.7,821.7,836.2,845.4,976.1,1087.2,1113.3,1160.2,1098.1,1180.4,1204.4,1209.2,1178.5,1157.4,1084.9,1054.7,1025.5,1002.3,973.8,942.5,0
210914,908.5,897.1,857.7,877.7,830.4,836.7,807.9,837.0,979.8,1067.5,1081.7,1098.7,1081.9,1146.0,1170.3,1156.7,1182.1,1156.1,1119.3,1039.9,1014.6,1019.1,960.8,964.6,0
210915,925.4,845.5,832.7,842.8,812.9,824.1,844.6,841.6,933.7,1060.0,1103.4,1097.6,1106.1,1160.3,1172.2,1213.4,1199.5,1193.4,1107.3,1027.5,975.5,964.2,936.4,907.7,0
