,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
211207,811.7,716.0,799.9,771.6,794.6,768.5,787.5,834.8,923.7,1032.8,989.0,928.5,906.1,886.0,926.4,942.4,944.5,953.2,867.4000000000001,835.5,795.1,765.2,803.3,801.1
211208,793.3000000000001,769.5,766.2,756.9,834.1999999999999,738.2,783.7,807.4,857.9,974.1,975.0,901.1,859.8,832.7,850.2,861.5,894.3,860.7,766.3000000000001,765.9,736.6999999999999,727.0,725.9,744.9
211209,769.9,742.0,721.1,685.4,672.4,702.3,700.8,726.4,833.1999999999999,932.3,919.7,866.6,789.1999999999999,754.3000000000001,774.7,794.5,744.7,780.4,742.6,714.7,715.4,728.5,714.3,708.0
211213,744.9000000000001,702.2,750.1,687.9000000000001,704.5,709.2,722.0,787.7,853.4,985.4,973.7,980.5,1006.0,943.9,996.9,957.6,959.5,997.4,946.1,872.6,819.2,843.5,780.1999999999999,780.8
211214,785.4,764.6,787.5999999999999,801.7,748.0,770.2,743.0,771.3000000000001,850.4,1036.4,1029.7,1057.3,974.9,940.9,969.8,995.3,1000.0,969.6,908.8,861.0999999999999,810.3,805.6999999999999,814.9,863.6
211215,743.6,768.1,742.1999999999999,774.0,723.7,738.5,798.5,760.5,887.9,982.1,967.4,1010.0,930.8,847.6,857.3000000000001,857.0999999999999,875.3,882.6,840.8,790.8000000000001,776.3000000000001,783.0,793.8,756.9
211216,774.5,762.4,735.5,715.2,692.9,714.2,710.2,759.7,875.6,933.6,940.6,1020.2,925.0,932.5,933.9,930.8,946.7,924.9,877.3000000000001,805.5,752.1,779.5,743.0,742.6999999999999
211217,710.5,744.3000000000001,710.5,713.9,693.9,697.5,725.5999999999999,745.7,943.6,1002.3,996.1,974.5,962.0,1031.5,1009.3,1083.0,1068.6,980.4,956.9,856.5,842.4,853.9,807.0,864.1
211220,808.3,784.9,804.3000000000001,792.6,805.9,798.3,796.0,838.5,922.5,1068.7,1066.6,1065.1,983.5,987.3,952.3,941.0,889.5,929.2,890.7,814.1,830.3,817.8000000000001,815.3,888.9
211221,827.8000000000001,788.2,780.5,805.4,746.8000000000001,787.1,822.2,810.5,950.6,1026.2,1010.6,977.0,916.5,889.9,883.5,903.7,938.4,934.9,872.9,883.3000000000001,833.0,876.1,830.5,808.8
211227,862.1,868.5999999999999,836.0,849.5,886.9000000000001,861.9,888.1999999999999,896.7,1085.6,1175.6,1185.4,1139.6,1128.5,1082.4,1127.3,1143.3,1149.3,1139.0,1111.6,1011.1,1026.3,946.0,938.4,922.8
211228,885.6,890.9,859.7,875.6999999999999,868.3000000000001,853.8000000000001,850.5,868.5,958.5,1124.9,1115.4,1062.9,1071.1,1063.9,1134.4,1102.5,1071.2,1091.4,997.6,928.1,933.0,862.5999999999999,902.8,896.1
211229,847.5,877.3,824.7,813.5,836.8,774.4,809.9000000000001,853.0,976.3,1021.6,1018.1,977.0,977.7,980.7,959.4,976.4,998.9,956.7,893.3000000000001,871.3000000000001,902.9,878.8,910.0,869.1999999999999
211230,864.6999999999999,841.4,788.1,812.6,776.7,801.0,851.0,851.1999999999999,937.6,1020.1,1002.6,1003.3,979.6,978.8,1004.4,1036.2,1018.2,1005.1,949.4,883.0,900.5,841.5,871.5,856.0
